,Unnamed: 0,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
1117,1164,큐엠씨,6.285733382229263,0.1109221714015406,17.49994683372778,110.0,1.0314976031527985,6.335759520487112,6.129691361322553,0.3166769724258644,56241900000.0
354,367,링크제니시스,12.756711954120249,0.1774804809952243,20.969353306876314,267.5,4.825058582768639,21.422997638821357,16.174451779341364,0.2300944082578825,56905275000.0
601,625,시스웍,3.079649003888889,0.1575586423727716,11.835764385477704,36.45,2.09071774644873,8.634115929158106,10.006217997462876,0.1863668139643474,65610000000.0
156,159,고려신용정보,0.5010694118881119,0.1318717878508309,12.114090096075197,6.07,0.494384173769086,12.000751550297569,8.699152785259935,0.1836393449557911,43400500000.0
1201,1254,프럼파스트,1.0807044895463105,0.1062238208609419,8.883094400792366,9.6,0.7909502506242342,7.001823996727644,6.595431114454095,0.1430681652110176,38601566400.0
884,924,육일씨엔에쓰,3.202303146786688,0.0997558569931911,3.49748274495452,11.2,0.3217463559356162,5.982330002368705,3.066584596070701,0.1137729541160823,47728688000.0
623,649,신화콘텍,1.2386001007376606,0.0688625982032442,8.235103480070192,10.2,0.91672291421771,5.477794847571319,5.133468675633662,0.1104692865473095,50737926300.0
415,431,바이오로그디바이스,1.2547842661285944,0.0537897464197895,19.365878785660243,24.3,0.9509847744674318,7.826101739550848,10.004487053803537,0.1041218508730056,66588104160.0
1030,1074,지니언스,1.449667385528023,0.0927930595085527,17.383297887205494,25.2,2.93919685956945,26.48879723133716,15.878837008216376,0.1015848575350763,61171740000.0
1189,1241,포시에스,1.8475989681621363,0.1426663744114194,6.298322331568913,11.636773840959266,2.200141725448889,7.238683491806961,9.757345598078905,0.0920904976550517,39785524650.0
617,642,신원종합개발,0.2590022188120782,0.0893113217421507,4.240118098886603,1.098199995636881,0.2971669322103656,53.7990863364483,4.422490932346252,0.0856283387682318,58193196060.0
316,327,디지캡,1.2969131155977918,0.0695868869489384,7.84940785744748,10.18,0.98412582465635,4.682920560330347,6.481057248653958,0.0842788199881662,16051727290.0
602,626,시큐브,0.9138048197058825,0.0938476886107836,19.04126529514297,17.4,3.876999245700045,12.670629681957898,21.23637763417661,0.08414705968018,59160000000.0
1036,1080,지티지웰니스,2.308218561910991,0.0799519336307293,24.43442788767196,56.4,2.0959599441676087,-39.56720384413066,24.70880627718466,0.0790641091627265,50399575800.0
258,268,덕신하우징,2.175261261607589,0.0817284003921885,6.9646806419950025,15.15,0.482103015316256,3.973912586165245,7.470019354828531,0.076199562688517,60690900000.0
