종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"139130","DGB금융지주","KOSPI",,"14550","50","0.34","14350","14550","14300","48718","703988350","1950473390700","134053154"
"068790","DMS","KOSDAQ","벤처기업부","2910","30","1.04","2890","2960","2825","46850","135732995","57872400930","19887423"
"004840","DRB동일","KOSPI",,"6750","40","0.60","6670","6830","6670","42246","283592660","83013349500","12298274"
"069730","DSR제강","KOSPI",,"2950","20","0.68","2900","2950","2900","30790","90217150","42480000000","14400000"
"009730","DS제강","KOSDAQ","중견기업부","1235","35","2.92","1205","1245","1195","29957","36720165","30325178000","24554800"
"017940","E1","KOSPI",,"69200","700","1.02","68500","69500","68000","7672","527873100","474712000000","6860000"
"037370","EG","KOSDAQ","벤처기업부","39850","50","0.13","40300","41250","38650","665077","26639671450","298875000000","7500000"
"080220","EMLSI","KOSDAQ","벤처기업부","7960","-240","-2.93","8200","8300","7960","89908","727603600","186492651000","23428725"
"079190","EMW","KOSDAQ","벤처기업부","4545","135","3.06","4415","4545","4380","41581","185913415","57092653800","12561640"
"007700","F&F","KOSPI",,"5920","-90","-1.50","5910","5980","5910","6925","41330600","91168000000","15400000"
"114090","GKL","KOSPI",,"28650","-650","-2.22","29200","29450","28650","208086","6049518500","1772164945500","61855670"
"078930","GS","KOSPI",,"72000","900","1.27","71300","72500","71000","329181","23610808800","6689907216000","92915378"
"083450","GST","KOSDAQ","벤처기업부","4160","20","0.48","4050","4160","4050","20482","84352510","35022515840","8418874"
"006360","GS건설","KOSPI",,"57300","600","1.06","56900","58100","56700","355202","20418362000","2922300000000","51000000"
"001250","GS글로벌","KOSPI",,"11900","50","0.42","11800","12000","11700","44700","529696500","268151791600","22533764"
"007070","GS리테일","KOSPI",,"29950","600","2.04","29250","30500","29250","181366","5438244700","2306150000000","77000000"
"078935","GS우","KOSPI",,"22650","-150","-0.66","22400","23050","22400","2819","64259350","40426308900","1784826"
"028150","GS홈쇼핑","KOSDAQ","우량기업부","152500","2700","1.80","149900","152500","148600","11063","1670057700","1000781250000","6562500"
"053870","GT&T","KOSDAQ","벤처기업부","687","8","1.18","680","700","674","209931","143447856","5496000000","8000000"
"035000","GⅡR","KOSPI",,"6620","-80","-1.19","6660","6660","6550","1783","11793160","109676247580","16567409"
"032800","G러닝","KOSDAQ","중견기업부","1195","155","14.90","1040","1195","1040","2575664","3018155570","28202268875","23600225"
"041590","H&H","KOSDAQ","중견기업부","1590","-25","-1.55","1635","1635","1575","90127","143381405","25708434930","16168827"
"078150","HB테크놀러지","KOSDAQ","벤처기업부","1110","15","1.37","1090","1130","1090","174697","194117835","43771038480","39433368"
"001500","HMC투자증권","KOSPI",,"14200","350","2.53","13650","14900","13650","80716","1151582700","416586976200","29337111"
"036640","HRS","KOSDAQ","중견기업부","2870","-30","-1.03","2900","2930","2840","30707","88207635","46938276000","16354800"
"126680","IBKS스팩1호","KOSDAQ","SPAC(소속부없음)","991","1","0.10","990","993","990","2971","2944596","20692080000","20880000"
"011420","IB스포츠","KOSPI",,"1600","20","1.27","1580","1605","1570","48430","76813300","31395878400","19622424"
"003560","IHQ","KOSPI",,"1925","5","0.26","1960","1960","1905","93759","180591325","78877294650","40975218"
"095340","ISC","KOSDAQ","벤처기업부","10400","-50","-0.48","10450","10450","10150","57613","594507150","79976000000","7690000"
"099520","ITX시큐리티","KOSDAQ","벤처기업부","3100","10","0.32","3090","3115","3020","59452","181706100","21492597600","6933096"
"067000","JCE","KOSDAQ","벤처기업부","16500","250","1.54","16400","16700","16200","200139","3287600100","190391041500","11538851"
"005560","JS전선","KOSPI",,"9900","100","1.02","9960","9960","9800","2590","25489100","112648536000","11378640"
"067290","JW중외신약","KOSDAQ","중견기업부","6180","0","0.00","6200","6210","6120","95941","590810670","220942607580","35751231"
"001060","JW중외제약","KOSPI",,"14150","350","2.54","13800","14150","13800","14007","196976050","161082694400","11383936"
"001067","JW중외제약2우B","KOSPI",,"16800","100","0.60","16800","16800","16800","60","1008000","1146784800","68261"
"001065","JW중외제약우","KOSPI",,"12200","250","2.09","11600","12200","11500","240","2835000","1583755200","129816"
"096760","JW홀딩스","KOSPI",,"2320","25","1.09","2335","2340","2290","15913","36797910","113628739600","48977905"
"035900","JYP Ent.","KOSDAQ","중견기업부","5450","120","2.25","5270","5450","5270","187086","1004294820","133144355650","24430157"
"105560","KB금융","KOSPI",,"37900","300","0.80","37200","38050","37200","954400","36018688400","14642729164700","386351693"
"024120","KB오토시스","KOSDAQ","중견기업부","4365","105","2.46","4260","4395","4260","6716","29041115","50197500000","11500000"
"002380","KCC","KOSPI",,"297000","-6000","-1.98","303500","304000","297000","16095","4811700000","3124440000000","10520000"
"021320","KCC건설","KOSDAQ","우량기업부","26100","-250","-0.95","25550","26200","25550","1797","46635850","151380000000","5800000"
"036670","KCI","KOSDAQ","벤처기업부","2650","0","0.00","2655","2690","2610","8190","21725010","29150000000","11000000"
"009070","KCTC","KOSPI",,"15750","150","0.96","15200","15800","15200","3360","52476500","47250000000","3000000"
"068060","KCW","KOSDAQ","벤처기업부","3835","-40","-1.03","3725","3835","3700","26084","98282845","20862400000","5440000"
"009440","KC그린홀딩스","KOSPI",,"2920","80","2.82","2870","2940","2820","34109","98432980","65510141600","22434980"
"119650","KC코트렐","KOSPI",,"9270","190","2.09","9150","9370","9040","38724","356196340","92700000000","10000000"
"092220","KEC","KOSPI",,"503","-4","-0.79","504","507","502","395538","199456194","91639156103","182185201"
"109070","KGP","KOSPI",,"1930","50","2.66","1905","2000","1885","51910","99350950","8637043360","4475152"
"046440","KG모빌리언스","KOSDAQ","우량기업부","11650","50","0.43","11500","11800","11250","1021198","11762992000","216410003900","18575966"
"035600","KG이니시스","KOSDAQ","우량기업부","12250","150","1.24","12150","12300","11950","502381","6108692900","311556234500","25433162"
"001390","KG케미칼","KOSPI",,"11400","300","2.70","11050","11500","10950","45722","517361150","121980000000","10700000"
"060720","KH바텍","KOSDAQ","우량기업부","14450","100","0.70","14400","14700","14250","245507","3567793500","231200000000","16000000"
"001940","KISCO홀딩스","KOSPI",,"37800","2250","6.33","39500","39500","37550","530","20050000","139681432800","3695276"
"083470","KJ프리텍","KOSDAQ","투자주의환기종목(소속부없음)","2610","15","0.58","2605","2675","2495","555895","1445950765","36371887290","13935589"
"122450","KMH","KOSDAQ","벤처기업부","8350","350","4.38","7940","8380","7940","222447","1835187420","106674256000","12775360"
"058400","KNN","KOSDAQ","우량기업부","7400","20","0.27","7320","7740","7170","7870","58287050","97997992800","13242972"
"083420","KPX그린케미칼","KOSPI",,"4715","60","1.29","4655","4720","4655","30676","143809940","94300000000","20000000"
"114450","KPX생명과학","KOSDAQ","중견기업부","4050","150","3.85","3940","4095","3905","56725","227768705","60750000000","15000000"
"025000","KPX케미칼","KOSPI",,"49450","-50","-0.10","49500","50100","49100","820","40681000","239338000000","4840000"
"092230","KPX홀딩스","KOSPI",,"40050","150","0.38","39900","40050","39800","1820","72686000","169197072300","4224646"
"025850","KPX화인케미칼","KOSPI",,"23850","1050","4.61","23050","24000","23000","12459","293513650","90630000000","3800000"
"044450","KSS해운","KOSPI",,"8550","0","0.00","8540","8650","8370","14060","119285700","99119637000","11592940"
"030200","KT","KOSPI",,"35500","0","0.00","35400","35900","35100","1027481","36648686350","9269469184000","261111808"
"033780","KT&G","KOSPI",,"80800","200","0.25","79800","81700","79800","340884","27443975600","11093233757600","137292497"
"030210","KTB투자증권","KOSPI",,"2245","20","0.90","2215","2255","2195","362820","807157050","135405136540","60314092"
"036030","KTH","KOSDAQ","중견기업부","8380","60","0.72","8250","8600","8250","52045","437663350","289110000000","34500000"
"058850","KTcs","KOSPI",,"2290","0","0.00","2260","2300","2260","14620","33461850","104618650000","45685000"
"043610","KT뮤직","KOSDAQ","중견기업부","3430","10","0.29","3435","3510","3380","1754231","6048021295","124087518170","36177119"
"060370","KT서브마린","KOSDAQ","우량기업부","13200","300","2.33","13000","13300","13000","2536","33279700","57816000000","4380000"
"003550","LG","KOSPI",,"65200","0","0.00","65000","65500","64700","239976","15618930000","11250724941200","172557131"
"034220","LG디스플레이","KOSPI",,"31050","100","0.32","31050","31350","30650","1726121","53534305700","11110177485000","357815700"
"001120","LG상사","KOSPI",,"48350","350","0.73","48000","48850","47450","200949","9714463350","1874046000000","38760000"
"068870","LG생명과학","KOSPI",,"45050","2500","5.88","43000","45850","42900","245577","10932498850","746793399500","16576990"
"068875","LG생명과학우","KOSPI",,"21900","150","0.69","22350","22350","21500","270","5860000","5173130400","236216"
"051900","LG생활건강","KOSPI",,"657000","3000","0.46","654000","659000","652000","13860","9098535000","10261155429000","15618197"
"051905","LG생활건강우","KOSPI",,"188000","2000","1.08","188000","188000","179500","761","140272000","394743036000","2099697"
"003555","LG우","KOSPI",,"23400","-50","-0.21","23200","23400","23000","1084","25157600","77563441800","3314677"
"032640","LG유플러스","KOSPI",,"7800","110","1.43","7700","7850","7680","2137504","16694361870","3405568615800","436611361"
"011070","LG이노텍","KOSPI",,"82300","100","0.12","82500","82500","81700","33857","2778200200","1660053054200","20170754"
"066570","LG전자","KOSPI",,"73600","200","0.27","73200","74200","73000","646649","47519848100","12044479110400","163647814"
"066575","LG전자우","KOSPI",,"20400","-200","-0.97","20600","20650","20350","17800","364260000","350594236800","17185992"
"093050","LG패션","KOSPI",,"31300","-350","-1.11","31650","31950","31200","104601","3302065850","915212000000","29240000"
"108670","LG하우시스","KOSPI",,"79200","2000","2.59","77200","79200","77000","9965","784453200","710239464000","8967670"
"108675","LG하우시스우","KOSPI",,"21750","-50","-0.23","21200","21800","21200","1011","21652250","22453177500","1032330"
"051910","LG화학","KOSPI",,"330000","1000","0.30","329000","332000","326500","171770","56563102500","21869463000000","66271100"
"051915","LG화학우","KOSPI",,"102000","1500","1.49","100500","102000","100500","28741","2908618351","778149942000","7628921"
"002550","LIG손해보험","KOSPI",,"25850","400","1.57","25550","26200","25250","155172","4039606200","1551000000000","60000000"
"079950","LIG에이디피","KOSDAQ","중견기업부","2440","40","1.67","2380","2440","2360","5503","13332100","56608000000","23200000"
"006260","LS","KOSPI",,"94300","1900","2.06","92500","94300","92000","68071","6384437100","3036460000000","32200000"
"000680","LS네트웍스","KOSPI",,"4270","5","0.12","4280","4280","4230","11330","48378450","330293244960","77352048"
"000685","LS네트웍스우","KOSPI",,"27500","150","0.55","27500","27500","27500","10","275000","420310000","15284"
"000687","LS네트웍스전환상환2우B","KOSPI",,"4650","-205","-4.22","4380","4650","4380","20","90300","6718812900","1444906"
"010120","LS산전","KOSPI",,"67100","400","0.60","66600","67700","66600","72257","4865536000","2013000000000","30000000"
"086960","MDS테크","KOSDAQ","중견기업부","13250","-550","-3.99","13900","14350","13250","184553","2527165950","115188490750","8693471"
"023150","MH에탄올","KOSPI",,"2765","10","0.36","2770","2770","2725","3076","8474990","19355000000","7000000"
"065150","MPK","KOSDAQ","중견기업부","1630","85","5.50","1580","1635","1525","76288","120609080","105946961680","64998136"
"035420","NHN","KOSPI",,"227000","2000","0.89","225500","229000","223500","177147","40102371500","10924988808000","48127704"
"016420","NH농협증권","KOSPI",,"5130","30","0.59","5050","5140","5050","49543","253490730","462341398770","90125029"
"034310","NICE","KOSPI",,"63600","1600","2.58","63100","64300","61500","8312","522114900","219970585200","3458657"
"030190","NICE평가정보","KOSDAQ","우량기업부","5460","80","1.49","5410","5650","5400","18580","102328670","165751458600","30357410"
"008260","NI스틸","KOSPI",,"1710","-15","-0.87","1725","1740","1710","56706","97437060","48609913500","28426850"
"004250","NPC","KOSPI",,"2445","-10","-0.41","2440","2450","2430","8740","21373300","89780400000","36720000"
"004255","NPC우","KOSPI",,"1280","0","0.00","1260","1290","1260","40","51100","6758400000","5280000"
"010060","OCI","KOSPI",,"165500","1500","0.91","163500","168000","163500","154278","25619175500","3947070900500","23849371"
"036490","OCI머티리얼즈","KOSDAQ","우량기업부","38250","1350","3.66","36650","38500","36650","68728","2610895100","403448492250","10547673"
"024940","PN풍년","KOSDAQ","벤처기업부","1275","10","0.79","1265","1285","1255","20937","26615140","12750000000","10000000"
"005490","POSCO","KOSPI",,"349000","500","0.14","352000","353500","346500","139580","48896951000","30428205415000","87186835"
"091340","S&K폴리텍","KOSDAQ","벤처기업부","2600","40","1.56","2560","2620","2520","8655","22363585","20540000000","7900000"
"100840","S&TC","KOSPI",,"16400","-350","-2.09","16550","16850","16400","9866","163136800","116187636800","7084612"
"000040","S&T모터스","KOSPI",,"494","6","1.23","499","501","488","313518","155527136","58954641226","119341379"
"064960","S&T모티브","KOSPI",,"23450","-100","-0.42","23750","23800","23200","17280","407512500","337759401700","14403386"
"003570","S&T중공업","KOSPI",,"11900","-100","-0.83","11900","12100","11850","100793","1202672950","386433924100","32473439"
"036530","S&T홀딩스","KOSPI",,"9730","60","0.62","9670","9760","9650","2560","24774500","145204905790","14923423"
"010950","S-Oil","KOSPI",,"104000","-1500","-1.42","105000","105500","104000","218100","22797850500","11708610368000","112582792"
"010955","S-Oil우","KOSPI",,"59400","200","0.34","58300","59900","58300","1566","92707700","238902463800","4021927"
"019660","SBI글로벌","KOSDAQ","중견기업부","400","-2","-0.50","399","414","399","338728","137048587","18240957600","45602394"
"950100","SBI모기지","KOSPI",,"8730","190","2.22","8570","8810","8500","45400","396508300","207258930000","23741000"
"950110","SBI액시즈","KOSDAQ","외국기업(소속부없음)","3720","-60","-1.59","3755","3800","3670","385252","1438474140","79479288000","21365400"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","428","6","1.42","418","430","417","110817","46973981","69364494100","162066575"
"034120","SBS","KOSPI",,"42400","550","1.31","41850","43000","41500","119243","5057323000","773909476800","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"8600","150","1.78","8450","8600","8400","419334","3569852000","1203107234000","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","13050","-250","-1.88","13300","13500","13000","75349","997519400","280099392750","21463555"
"099220","SDN","KOSDAQ","우량기업부","1270","-150","-10.56","1210","1300","1210","22496113","27861189015","25484701380","20066694"
"040610","SG&G","KOSDAQ","벤처기업부","2385","0","0.00","2385","2400","2350","22511","53447940","81297962460","34087196"
"049470","SGA","KOSDAQ","벤처기업부","848","-4","-0.47","860","872","848","911343","781231314","41475849600","48910200"
"004060","SG세계물산","KOSPI",,"933","121","14.90","799","933","788","26235703","22866412276","188862487680","202424960"
"001380","SG충남방적","KOSPI",,"1340","5","0.37","1315","1485","1260","242614","329144850","55941609800","41747470"
"001385","SG충남방적우","KOSPI",,"1575000","0","0.00","0","0","0","0","0","173250000","110"
"002360","SH에너지화학","KOSPI",,"991","5","0.51","995","1000","982","2219613","2196065935","110133526430","111133730"
"002365","SH에너지화학우","KOSPI",,"55700","400","0.72","56700","56700","53600","42","2272900","346454000","6220"
"009160","SIMPAC","KOSPI",,"7620","-80","-1.04","7660","7720","7550","163420","1244775700","221627128500","29084925"
"090730","SIMPAC METALLOY","KOSDAQ","우량기업부","5970","-10","-0.17","5950","6000","5940","5032","29992980","77610000000","13000000"
"123700","SJM","KOSPI",,"7810","-270","-3.34","8150","8150","7810","12044","95299790","121874253380","15604898"
"025530","SJM홀딩스","KOSPI",,"3735","-55","-1.45","3725","3790","3705","2220","8239500","55778519880","14934008"
"003600","SK","KOSPI",,"179000","2000","1.13","178500","181000","175500","164707","29417461500","8406164348000","46961812"
"034730","SK C&C","KOSPI",,"103000","500","0.49","102500","104000","101000","60481","6214042500","5150000000000","50000000"
"011790","SKC","KOSPI",,"42100","800","1.94","41200","42300","41000","131362","5486494950","1524654152300","36215063"
"057500","SKC 솔믹스","KOSDAQ","벤처기업부","3080","105","3.53","2930","3180","2930","58854","179905950","59953083960","19465287"
"018670","SK가스","KOSPI",,"88000","1400","1.62","87200","88200","86600","9814","857317700","759322520000","8628665"
"001740","SK네트웍스","KOSPI",,"8450","-110","-1.29","8490","8510","8400","613350","5177603700","2097185617150","248187647"
"001745","SK네트웍스우","KOSPI",,"10800","150","1.41","10400","10800","10400","220","2295000","1227398400","113648"
"033630","SK브로드밴드","KOSDAQ","중견기업부","4665","50","1.08","4660","4725","4610","759021","3548920345","1380649140855","295959087"
"003605","SK우","KOSPI",,"49550","50","0.10","49500","49900","49500","440","21823500","25266536000","509920"
"096770","SK이노베이션","KOSPI",,"174000","500","0.29","173000","176000","172500","250161","43718422500","16089008136000","92465564"
"096775","SK이노베이션우","KOSPI",,"49300","450","0.92","48850","49300","48700","584","28602850","61547401800","1248426"
"001510","SK증권","KOSPI",,"1185","-5","-0.42","1190","1190","1175","1591990","1881290655","379338847635","320117171"
"001515","SK증권우","KOSPI",,"974","-5","-0.51","968","979","958","29530","28563350","3810788636","3912514"
"066270","SK컴즈","KOSDAQ","우량기업부","7840","30","0.38","8000","8080","7710","411603","3253123280","340442145120","43423743"
"006120","SK케미칼","KOSPI",,"59700","-200","-0.33","59900","60600","59300","82321","4924707000","1244329905900","20843047"
"006125","SK케미칼우","KOSPI",,"14000","0","0.00","13850","14200","13850","2610","36581000","39439750000","2817125"
"017670","SK텔레콤","KOSPI",,"152500","500","0.33","151000","154500","150500","114033","17408917000","12313720927500","80745711"
"000660","SK하이닉스","KOSPI",,"25750","0","0.00","25750","25950","25500","2648924","68152892800","17874433776000","694152768"
"048550","SM C&C","KOSDAQ","중견기업부","3615","0","0.00","3630","3660","3570","257120","930638060","218626863810","60477694"
"099440","SMEC","KOSDAQ","벤처기업부","3600","180","5.26","3420","3600","3360","149001","521507340","53337456000","14815960"
"051980","SNH","KOSDAQ","벤처기업부","1750","20","1.16","1705","1790","1695","31830","54893190","30646647500","17512370"
"036540","STS반도체","KOSDAQ","벤처기업부","6470","70","1.09","6380","6520","6300","759611","4879329080","280235407620","43313046"
"011810","STX","KOSPI",,"8400","150","1.82","8330","8750","8140","467544","3939272580","506244018000","60267145"
"071970","STX메탈","KOSPI",,"5230","120","2.35","5100","5460","5090","35063","181154990","116629000000","22300000"
"077970","STX엔진","KOSPI",,"9280","260","2.88","9130","9280","9030","129583","1191789610","266121010240","28676833"
"067250","STX조선해양","KOSPI",,"7300","30","0.41","7350","7420","7200","880008","6421736500","593439768700","81293119"
"028670","STX팬오션","KOSPI",,"4715","615","15.00","4470","4715","4260","9437991","42230754815","970622436155","205858417"
"002710","TCC동양","KOSPI",,"4615","135","3.01","4435","4625","4435","16300","73294150","78455000000","17000000"
"032540","TJ미디어","KOSDAQ","우량기업부","3365","10","0.30","3355","3375","3305","10088","33828205","44543921665","13237421"
"048770","TPC","KOSDAQ","벤처기업부","1850","50","2.78","1830","1880","1815","32305","59433640","23865000000","12900000"
"011000","VGX인터","KOSPI",,"1390","40","2.96","1360","1395","1340","417663","573152880","71036575500","51105450"
"024070","WISCOM","KOSPI",,"4295","20","0.47","4275","4295","4270","9570","41007450","64536326400","15025920"
"057030","YBM시사닷컴","KOSDAQ","우량기업부","5840","10","0.17","5860","5860","5820","933","5462780","95266150480","16312697"
"023770","YNK코리아","KOSDAQ","중견기업부","1820","0","0.00","1815","1875","1770","2686","4835930","16556984080","9097244"
"040300","YTN","KOSDAQ","우량기업부","3530","20","0.57","3500","3540","3500","6174","21725445","148260000000","42000000"
"052220","iMBC","KOSDAQ","벤처기업부","5080","320","6.72","4700","5470","4700","1608327","8358392445","116840000000","23000000"
"079940","가비아","KOSDAQ","벤처기업부","4035","-5","-0.12","4150","4155","4020","247154","1006688565","53809484940","13335684"
"078890","가온미디어","KOSDAQ","벤처기업부","4910","35","0.72","4810","4930","4805","50010","242779270","49409413470","10063017"
"000500","가온전선","KOSPI",,"22100","400","1.84","21550","22100","21550","12240","267873000","91943668700","4160347"
"030270","가희","KOSDAQ","중견기업부","8080","-90","-1.10","8030","8290","8030","1291","10452180","9696000000","1200000"
"035250","강원랜드","KOSPI",,"29250","-400","-1.35","29650","29650","29100","158532","4646645650","6257759625000","213940500"
"094480","갤럭시아컴즈","KOSDAQ","중견기업부","2255","70","3.20","2145","2395","2115","1028899","2312542645","69653157090","30888318"
"000860","건설화학","KOSPI",,"19650","-50","-0.25","19700","19700","19200","10680","207031500","127725000000","6500000"
"063080","게임빌","KOSDAQ","벤처기업부","100800","-1200","-1.18","103000","103900","100400","100001","10182201800","559536667200","5550959"
"041140","게임하이","KOSDAQ","중견기업부","7100","-60","-0.84","7140","7260","7090","61590","440548430","242108757500","34099825"
"000800","경남기업","KOSPI",,"5340","20","0.38","5360","5400","5180","52660","278902900","84388703520","15803128"
"039240","경남스틸","KOSDAQ","벤처기업부","6520","-60","-0.91","6680","6680","6460","2283","14896860","32600000000","5000000"
"008020","경남에너지","KOSPI",,"4040","-15","-0.37","4050","4070","4030","14380","58147850","120380930400","29797260"
"053950","경남제약","KOSDAQ","중견기업부","682","7","1.04","682","691","663","153150","104324068","28857299592","42312756"
"002100","경농","KOSPI",,"3195","0","0.00","3195","3205","3160","17855","56904625","69305141250","21691750"
"012320","경동가스","KOSPI",,"75700","-600","-0.79","75800","76500","75700","1206","91772700","263799360000","3484800"
"009450","경동나비엔","KOSPI",,"11700","-150","-1.27","11850","11950","11500","27315","322167650","149052267000","12739510"
"011040","경동제약","KOSDAQ","우량기업부","13000","600","4.84","12400","13100","12350","15368","195897650","172575000000","13275000"
"000050","경방","KOSPI",,"89600","-1900","-2.08","92500","94800","89600","1022","93927500","186368000000","2080000"
"139050","경봉","KOSDAQ","벤처기업부","5360","140","2.68","5220","5440","5160","1285800","6823727090","56515995440","10544029"
"043220","경원산업","KOSDAQ","관리종목(소속부없음)","1290","0","0.00","1190","1305","1190","5061","6542415","4107099420","3183798"
"012610","경인양행","KOSPI",,"2730","-45","-1.62","2780","2780","2725","34790","95477200","102375000000","37500000"
"009140","경인전자","KOSPI",,"13400","-200","-1.47","13400","13400","13350","490","6561500","21048679800","1570797"
"024910","경창산업","KOSDAQ","벤처기업부","4665","15","0.32","4620","4740","4585","8439","39340265","81917400000","17560000"
"013580","계룡건설","KOSPI",,"8090","80","1.00","8010","8120","7820","7297","58410630","72251037630","8930907"
"012200","계양전기","KOSPI",,"2425","10","0.41","2395","2430","2395","82638","199511500","79055000000","32600000"
"012205","계양전기우","KOSPI",,"1535","25","1.66","1535","1535","1535","20","30700","2149000000","1400000"
"004200","고려개발","KOSPI",,"1640","5","0.31","1640","1640","1620","15361","25062890","32800000000","20000000"
"089890","고려반도체","KOSDAQ","벤처기업부","5050","90","1.81","4960","5050","4960","3850","19398580","40652661600","8050032"
"002140","고려산업","KOSPI",,"5490","290","5.58","5240","5890","5150","10034","54101600","27383488650","4987885"
"049720","고려신용정보","KOSDAQ","중견기업부","995","2","0.20","1000","1000","980","11582","11449064","14228500000","14300000"
"010130","고려아연","KOSPI",,"405000","5000","1.25","399000","407500","396000","65849","26530992000","7642350000000","18870000"
"002240","고려제강","KOSPI",,"30800","100","0.33","30400","30850","30200","4241","129783300","462000000000","15000000"
"014570","고려제약","KOSDAQ","중견기업부","2845","-10","-0.35","2865","2865","2800","31934","89933110","31295000000","11000000"
"009810","고려포리머","KOSPI",,"542","-5","-0.91","555","555","536","54440","29627400","14255398366","26301473"
"009815","고려포리머우","KOSPI",,"450000","0","0.00","0","0","0","0","0","77850000","173"
"098460","고영","KOSDAQ","우량기업부","28100","550","2.00","27800","28500","27700","32217","906699350","251611165400","8954134"
"119250","골든나래리츠","KOSPI",,"297","0","0.00","301","307","295","1206056","361902472","15926595300","53624900"
"001290","골든브릿지증권","KOSPI",,"1050","5","0.48","1050","1060","1035","40650","42354600","51173920350","48737067"
"121440","골프존","KOSDAQ","우량기업부","62900","1400","2.28","61800","63000","61100","86182","5378913300","772602146700","12283023"
"009290","광동제약","KOSPI",,"6040","-40","-0.66","6100","6100","5930","531047","3189303260","316621940040","52420851"
"014200","광림","KOSDAQ","벤처기업부","1985","30","1.53","2000","2095","1965","405044","814773405","37951697355","19119243"
"017040","광명전기","KOSPI",,"2485","50","2.05","2515","2535","2460","1052892","2625212270","107693973275","43337615"
"017900","광전자","KOSPI",,"1825","0","0.00","1810","1835","1800","64525","117187525","105747367475","57943763"
"037710","광주신세계","KOSPI",,"232500","2000","0.87","233000","233500","220000","2848","657845500","372000000000","1600000"
"026910","광진실업","KOSDAQ","중견기업부","2325","-25","-1.06","2350","2355","2305","6662","15469175","14892566625","6405405"
