종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"151860","KG ETS","KOSDAQ","중견기업부","4580","-45","-0.97","4625","4650","4560","86191","395469645","164880000000","36000000"
"109070","KGP","KOSPI",,"1925","0","0.00","0","0","0","0","0","8614667600","4475152"
"046440","KG모빌리언스","KOSDAQ","우량기업부","11700","350","3.08","11350","11850","11300","443944","5177090350","217338802200","18575966"
"035600","KG이니시스","KOSDAQ","우량기업부","16600","-50","-0.30","16750","16950","16350","494355","8208439350","422190489200","25433162"
"001390","KG케미칼","KOSPI",,"16950","0","0.00","17200","17350","16650","146017","2478778750","181365000000","10700000"
"060720","KH바텍","KOSDAQ","우량기업부","25300","100","0.40","25150","25400","24900","168951","4247414100","404800000000","16000000"
"001940","KISCO홀딩스","KOSPI",,"39550","-50","-0.13","39500","39650","39500","130","5143000","146148165800","3695276"
"083470","KJ프리텍","KOSDAQ","벤처기업부","1775","10","0.57","1775","1830","1750","10052","17785795","31011113750","17471050"
"122450","KMH","KOSDAQ","벤처기업부","8030","60","0.75","7910","8070","7910","38617","309745560","102586140800","12775360"
"058400","KNN","KOSDAQ","우량기업부","7500","20","0.27","7480","7640","7380","258","1906980","99322290000","13242972"
"083420","KPX그린케미칼","KOSPI",,"4670","30","0.65","4690","4700","4670","5470","25652100","93400000000","20000000"
"114450","KPX생명과학","KOSDAQ","벤처기업부","3285","20","0.61","3210","3370","3210","8658","28242655","49275000000","15000000"
"025000","KPX케미칼","KOSPI",,"63900","1000","1.59","63000","64800","62900","1355","86181100","309276000000","4840000"
"092230","KPX홀딩스","KOSPI",,"44300","150","0.34","44250","44550","44100","520","23037000","187151817800","4224646"
"025850","KPX화인케미칼","KOSPI",,"14750","50","0.34","14500","14900","14500","6478","95641000","56050000000","3800000"
"044450","KSS해운","KOSPI",,"12400","150","1.22","12150","12450","12100","14256","175615400","143752456000","11592940"
"030200","KT","KOSPI",,"31550","0","0.00","31600","31750","31250","983103","31016683650","8238077542400","261111808"
"033780","KT&G","KOSPI",,"74500","-200","-0.27","75000","75200","73600","348573","25872927200","10228291026500","137292497"
"030210","KTB투자증권","KOSPI",,"2175","85","4.07","2090","2175","2090","227893","489333300","131183150100","60314092"
"036030","KTH","KOSDAQ","중견기업부","7800","100","1.30","7750","7820","7660","31650","245373540","278577171600","35715022"
"058850","KTcs","KOSPI",,"3470","-15","-0.43","3450","3480","3400","88383","303845660","158526950000","45685000"
"043610","KT뮤직","KOSDAQ","중견기업부","2900","-20","-0.68","2925","2930","2880","256496","743984370","104913645100","36177119"
"060370","KT서브마린","KOSDAQ","우량기업부","4165","15","0.36","4150","4190","4105","81534","337988405","91213500000","21900000"
"003550","LG","KOSPI",,"64000","200","0.31","64400","64400","63000","175020","11105842300","11043656384000","172557131"
"034220","LG디스플레이","KOSPI",,"25350","0","0.00","25450","25450","25050","1159138","29290427850","9070627995000","357815700"
"001120","LG상사","KOSPI",,"28750","250","0.88","28500","28850","28200","176000","5041670400","1114350000000","38760000"
"068870","LG생명과학","KOSPI",,"40600","300","0.74","40350","40600","39850","48744","1954272900","673025794000","16576990"
"068875","LG생명과학우","KOSPI",,"21300","0","0.00","0","0","0","0","0","5031400800","236216"
"051900","LG생활건강","KOSPI",,"548000","8000","1.48","545000","548000","538000","23439","12757546000","8558771956000","15618197"
"051905","LG생활건강우","KOSPI",,"228000","3000","1.33","227500","228500","222000","143","32377500","478730916000","2099697"
"003555","LG우","KOSPI",,"35700","300","0.85","36000","36000","35600","922","32926900","118333968900","3314677"
"032640","LG유플러스","KOSPI",,"10750","150","1.42","10550","11000","10550","2169768","23522042050","4693572130750","436611361"
"011070","LG이노텍","KOSPI",,"83700","1300","1.58","82200","83800","81400","131922","10945273000","1688307594300","20170939"
"066570","LG전자","KOSPI",,"68100","-200","-0.29","68500","69000","68000","384347","26215226700","11144416133400","163647814"
"066575","LG전자우","KOSPI",,"26350","150","0.57","26150","26450","25850","14691","384331850","452850889200","17185992"
"093050","LG패션","KOSPI",,"33700","650","1.97","33300","33850","33000","114306","3842094700","985388000000","29240000"
"108670","LG하우시스","KOSPI",,"141500","0","0.00","142000","142500","138000","38109","5333962000","1268925305000","8967670"
"108675","LG하우시스우","KOSPI",,"46300","-100","-0.22","46550","46850","46100","370","17205000","47796879000","1032330"
"051910","LG화학","KOSPI",,"299500","4000","1.35","296000","299500","295500","127495","38097759000","19848194450000","66271100"
"051915","LG화학우","KOSPI",,"152500","2000","1.33","151500","153500","149000","17647","2669951000","1163410452500","7628921"
"002550","LIG손해보험","KOSPI",,"32950","500","1.54","32450","33000","31800","149830","4866354500","1977000000000","60000000"
"079950","LIG에이디피","KOSDAQ","중견기업부","4625","-20","-0.43","4650","4660","4550","80593","371031660","107300000000","23200000"
"006260","LS","KOSPI",,"80900","1100","1.38","80200","81800","79900","133611","10857279700","2604980000000","32200000"
"000680","LS네트웍스","KOSPI",,"4865","40","0.83","4795","4910","4775","121216","586374130","376940292435","77480019"
"000685","LS네트웍스우","KOSPI",,"43200","2100","5.11","40000","43500","40000","140","5975000","660268800","15284"
"000687","LS네트웍스전환상환2우B","KOSPI",,"4650","0","0.00","0","0","0","0","0","6128039700","1317858"
"010120","LS산전","KOSPI",,"65700","-1100","-1.65","67000","67000","65500","119106","7846425200","1971000000000","30000000"
"086960","MDS테크","KOSDAQ","우량기업부","14650","350","2.45","14500","14650","14400","48702","707814050","127652350150","8713471"
"023150","MH에탄올","KOSPI",,"2990","-5","-0.17","3020","3020","2960","5512","16464235","20930000000","7000000"
"065150","MPK","KOSDAQ","중견기업부","1565","25","1.62","1525","1600","1520","49629","77111490","101722082840","64998136"
"035420","NAVER","KOSPI",,"724000","-10000","-1.36","717000","727000","716000","117875","84958171000","23864979596000","32962679"
"181710","NHN엔터테인먼트","KOSPI",,"96400","-100","-0.10","96300","96500","94900","142922","13663254300","1461908410000","15165025"
"016420","NH농협증권","KOSPI",,"4985","-135","-2.64","5100","5170","4985","132765","667815910","598823269565","120125029"
"034310","NICE","KOSPI",,"11800","150","1.29","11650","11850","11600","6730","78851000","447011140000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","3060","30","0.99","3050","3090","3015","18262","55857015","185787349200","60714820"
"008260","NI스틸","KOSPI",,"1855","10","0.54","1860","1880","1840","89210","166079790","52731806750","28426850"
"004250","NPC","KOSPI",,"5000","50","1.01","4975","5040","4975","13941","69700400","183600000000","36720000"
"004255","NPC우","KOSPI",,"1740","-10","-0.57","1750","1750","1690","1470","2506300","9187200000","5280000"
"010060","OCI","KOSPI",,"191000","4000","2.14","189500","193000","187500","202134","38589910500","4555229861000","23849371"
"036490","OCI머티리얼즈","KOSDAQ","우량기업부","29750","150","0.51","29600","29950","29550","22792","677764650","313793271750","10547673"
"024940","PN풍년","KOSDAQ","벤처기업부","1410","0","0.00","1400","1420","1360","20378","28357835","14100000000","10000000"
"005490","POSCO","KOSPI",,"326500","-2500","-0.76","328000","329000","324000","164571","53671407000","28466501627500","87186835"
"091340","S&K폴리텍","KOSDAQ","벤처기업부","2555","40","1.59","2505","2555","2505","7472","18880255","20184500000","7900000"
"100840","S&TC","KOSPI",,"16700","50","0.30","16550","16700","16100","5150","84375500","118313020400","7084612"
"000040","S&T모터스","KOSPI",,"438","-2","-0.45","440","443","433","52040","22861930","52271524002","119341379"
"064960","S&T모티브","KOSPI",,"27300","300","1.11","27250","27550","26700","21502","586924600","393212437800","14403386"
"003570","S&T중공업","KOSPI",,"12750","350","2.82","12450","12750","12250","95901","1201920250","414036347250","32473439"
"036530","S&T홀딩스","KOSPI",,"16250","300","1.88","15750","16250","15750","3040","48310000","242505623750","14923423"
"010950","S-Oil","KOSPI",,"74000","500","0.68","73800","74400","73700","148918","11047888200","8331126608000","112582792"
"010955","S-Oil우","KOSPI",,"52700","0","0.00","52500","53000","52000","6008","315211100","211955552900","4021927"
"950100","SBI모기지","KOSPI",,"11600","400","3.57","11250","11800","11250","18840","217261500","275395600000","23741000"
"950110","SBI액시즈","KOSDAQ","외국기업(소속부없음)","2800","5","0.18","2795","2805","2750","14047","38995580","59823120000","21365400"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","366","-10","-2.66","374","382","366","73880","27399356","59316366450","162066575"
"034120","SBS","KOSPI",,"41600","1450","3.61","40300","41600","39950","43616","1785149000","759307411200","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"5260","260","5.20","5040","5260","4975","1228237","6358344110","735853959400","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","15600","-150","-0.95","15750","15800","15200","55800","865450200","334831458000","21463555"
"099220","SDN","KOSDAQ","중견기업부","1365","-10","-0.73","1375","1395","1365","69213","95253315","34529894490","25296626"
"040610","SG&G","KOSDAQ","벤처기업부","3365","65","1.97","3325","3390","3285","279217","931038995","114703414540","34087196"
"049470","SGA","KOSDAQ","벤처기업부","597","6","1.02","595","597","588","737567","436271393","32596105077","54599841"
"004060","SG세계물산","KOSPI",,"623","3","0.48","621","630","619","406520","253576130","126110750080","202424960"
"001380","SG충남방적","KOSPI",,"1540","55","3.70","1485","1545","1470","7650","11654100","64291103800","41747470"
"002360","SH에너지화학","KOSPI",,"724","-3","-0.41","727","734","724","576021","418915836","80460820520","111133730"
"002365","SH에너지화학우","KOSPI",,"90900","-3100","-3.30","90300","94000","88000","848","76556900","565398000","6220"
"009160","SIMPAC","KOSPI",,"6960","-20","-0.29","6910","7010","6840","55747","385694220","202431078000","29084925"
"090730","SIMPAC METALLOY","KOSDAQ","우량기업부","6460","-110","-1.67","6510","6590","6450","9787","63233570","83980000000","13000000"
"123700","SJM","KOSPI",,"10900","-50","-0.46","10950","11150","10850","11669","128452600","170093388200","15604898"
"025530","SJM홀딩스","KOSPI",,"4950","-15","-0.30","4985","5100","4950","4638","23083150","73923339600","14934008"
"003600","SK","KOSPI",,"191000","2000","1.06","190000","191000","187500","69796","13213144000","8969706092000","46961812"
"034730","SK C&C","KOSPI",,"135000","3000","2.27","133000","135500","132000","55739","7473815000","6750000000000","50000000"
"011790","SKC","KOSPI",,"30550","50","0.16","30700","30700","30350","105706","3224887800","1106370174650","36215063"
"057500","SKC 솔믹스","KOSDAQ","중견기업부","1465","45","3.17","1440","1465","1420","745260","1080620540","56425503430","38515702"
"018670","SK가스","KOSPI",,"74900","-800","-1.06","75600","75600","74000","20478","1532322800","646287008500","8628665"
"001740","SK네트웍스","KOSPI",,"7560","50","0.67","7540","7560","7480","423610","3188511560","1876298611320","248187647"
"001745","SK네트웍스우","KOSPI",,"13500","-200","-1.46","13600","13600","13150","742","9871100","1534248000","113648"
"033630","SK브로드밴드","KOSDAQ","중견기업부","4375","-15","-0.34","4350","4385","4320","369694","1609186595","1294821005625","295959087"
"003605","SK우","KOSPI",,"77500","0","0.00","77600","78300","77500","112","8722700","39518800000","509920"
"096770","SK이노베이션","KOSPI",,"141500","1000","0.71","141000","142500","140500","214496","30332789000","13083877306000","92465564"
"096775","SK이노베이션우","KOSPI",,"65000","-600","-0.91","65300","66000","64500","3908","254273500","81147690000","1248426"
"001510","SK증권","KOSPI",,"709","1","0.14","707","712","700","1456739","1027258669","226963074239","320117171"
"001515","SK증권우","KOSPI",,"689","0","0.00","687","689","687","7240","4987200","2695722146","3912514"
"066270","SK컴즈","KOSDAQ","중견기업부","5390","-180","-3.23","5480","5530","5300","913787","4935897830","234074386700","43427530"
"006120","SK케미칼","KOSPI",,"55200","-200","-0.36","55400","55600","54700","75203","4142877900","1150536194400","20843047"
"006125","SK케미칼우","KOSPI",,"16300","-150","-0.91","16450","16450","16200","2744","44774200","45919137500","2817125"
"017670","SK텔레콤","KOSPI",,"230000","2500","1.10","229000","231000","228000","135003","31006038000","18571513530000","80745711"
"000660","SK하이닉스","KOSPI",,"36800","150","0.41","36800","37000","36250","2537422","92805058100","26135392788800","710200891"
"048550","SM C&C","KOSDAQ","중견기업부","2885","70","2.49","2835","2895","2805","160696","459999840","193594996725","67103985"
"099440","SMEC","KOSDAQ","벤처기업부","4700","-80","-1.67","4780","4870","4650","1562584","7416941705","80838026000","17199580"
"051980","SNH","KOSDAQ","벤처기업부","1595","0","0.00","1595","1625","1590","25898","41641005","29427542650","18449870"
"036540","STS반도체","KOSDAQ","우량기업부","3440","60","1.78","3360","3450","3360","112315","382822350","149004360240","43315221"
"011810","STX","KOSPI",,"2580","-100","-3.73","2700","2740","2525","5782624","15088943550","158609622840","61476598"
"077970","STX엔진","KOSPI",,"4600","-155","-3.26","4760","4760","4600","114388","530586680","226312791800","49198433"
"067250","STX조선해양","KOSPI",,"6700","40","0.60","6700","6730","6560","114684","764442000","236498254900","35298247"
"071970","STX중공업","KOSPI",,"3220","-10","-0.31","3270","3290","3195","109886","354527750","368075034740","114309017"
"028670","STX팬오션","KOSPI",,"762","0","0.00","0","0","0","0","0","156864113754","205858417"
"002710","TCC동양","KOSPI",,"3480","25","0.72","3400","3500","3400","3371","11652130","62640000000","18000000"
"032540","TJ미디어","KOSDAQ","우량기업부","2690","-95","-3.41","2760","2760","2650","45843","123801090","37476028210","13931609"
"048770","TPC","KOSDAQ","중견기업부","6770","-210","-3.01","6950","7020","6740","580987","3979248540","87333000000","12900000"
"011000","VGX인터","KOSPI",,"1250","10","0.81","1245","1250","1220","212254","262694390","69743102500","55794482"
"024070","WISCOM","KOSPI",,"4925","-25","-0.51","4950","4980","4885","5053","24826025","74002656000","15025920"
"057030","YBM시사닷컴","KOSDAQ","중견기업부","3805","-25","-0.65","3830","3870","3770","25418","96392560","62069812085","16312697"
"040300","YTN","KOSDAQ","우량기업부","2790","5","0.18","2800","2800","2755","7203","20100720","117180000000","42000000"
"052220","iMBC","KOSDAQ","중견기업부","3995","-15","-0.37","4010","4040","3980","80253","321165665","91885000000","23000000"
"079940","가비아","KOSDAQ","벤처기업부","4790","-60","-1.24","4880","4880","4755","21347","102743525","63877926360","13335684"
"078890","가온미디어","KOSDAQ","중견기업부","5850","30","0.52","5900","5920","5820","57903","339784230","62277736950","10645767"
"000500","가온전선","KOSPI",,"19100","200","1.06","18750","19100","18700","4303","81051500","79462627700","4160347"
"030270","가희","KOSDAQ","중견기업부","8350","-10","-0.12","8440","8440","8300","54","449820","10020000000","1200000"
"024840","갑을메탈","KOSDAQ","중견기업부","517","-4","-0.77","521","521","510","13872","7112518","52324267160","101207480"
"035250","강원랜드","KOSPI",,"30950","0","0.00","31000","31000","30500","374906","11530013850","6621458475000","213940500"
"094480","갤럭시아컴즈","KOSDAQ","중견기업부","1300","15","1.17","1285","1305","1270","57149","73720810","40154813400","30888318"
"000860","건설화학","KOSPI",,"28050","-150","-0.53","28200","28200","27600","5071","141257550","182325000000","6500000"
"063080","게임빌","KOSDAQ","벤처기업부","45700","1600","3.63","44500","46100","44400","206641","9405001900","298072583200","6522376"
"041140","게임하이","KOSDAQ","벤처기업부","7250","0","0.00","7200","7330","7180","33281","241271280","247223731250","34099825"
"000800","경남기업","KOSPI",,"3515","5","0.14","3495","3555","3470","23666","83179440","55547994920","15803128"
"039240","경남스틸","KOSDAQ","중견기업부","6550","30","0.46","6460","6550","6460","4511","29287450","32750000000","5000000"
"008020","경남에너지","KOSPI",,"5990","-60","-0.99","6050","6090","5990","9780","58664300","178485587400","29797260"
"053950","경남제약","KOSDAQ","중견기업부","367","0","0.00","0","0","0","0","0","18420673557","50192571"
"002100","경농","KOSPI",,"3545","0","0.00","3535","3575","3535","7958","28288280","76897253750","21691750"
"012320","경동가스","KOSPI",,"98100","3100","3.26","95900","99000","95000","1294","125344400","341858880000","3484800"
"009450","경동나비엔","KOSPI",,"17450","-50","-0.29","17750","17750","17200","13041","226444000","222304449500","12739510"
"011040","경동제약","KOSDAQ","우량기업부","13550","100","0.74","13450","13550","13250","11397","153272050","179876250000","13275000"
"000050","경방","KOSPI",,"109000","0","0.00","110000","111000","106000","1503","163326000","271660482000","2492298"
"139050","경봉","KOSDAQ","벤처기업부","2220","5","0.23","2215","2230","2205","89586","198334575","34907131260","15723933"
"043220","경원산업","KOSDAQ","투자주의환기종목(소속부없음)","1425","-35","-2.40","1460","1460","1370","13818","19364440","6010731225","4218057"
"012610","경인양행","KOSPI",,"4150","30","0.73","4095","4155","4095","61530","253338100","167644914750","40396365"
"009140","경인전자","KOSPI",,"16450","-50","-0.30","0","0","0","0","0","25839610650","1570797"
"024910","경창산업","KOSDAQ","우량기업부","9400","10","0.11","9390","9480","9220","36880","346207490","165064000000","17560000"
"013580","계룡건설","KOSPI",,"8250","160","1.98","8090","8260","8090","12130","98989600","73679982750","8930907"
"012200","계양전기","KOSPI",,"2860","-5","-0.17","2865","2875","2845","63750","182301150","93236000000","32600000"
"012205","계양전기우","KOSPI",,"1615","5","0.31","1605","1615","1600","820","1317400","2261000000","1400000"
"004200","고려개발","KOSPI",,"2020","20","1.00","2020","2050","1995","33790","67715000","40400000000","20000000"
"089890","고려반도체","KOSDAQ","벤처기업부","5790","190","3.39","5600","5790","5570","61693","354040140","46609685280","8050032"
"002140","고려산업","KOSPI",,"1150","5","0.44","1150","1150","1130","8970","10246500","28680338750","24939425"
"049720","고려신용정보","KOSDAQ","중견기업부","928","-7","-0.75","919","932","910","24289","22278578","13270400000","14300000"
"010130","고려아연","KOSPI",,"318000","2000","0.63","318000","322000","313500","92084","29234205000","6000660000000","18870000"
"002240","고려제강","KOSPI",,"37350","0","0.00","37750","37800","37250","2331","87421350","560250000000","15000000"
"014570","고려제약","KOSDAQ","중견기업부","3160","115","3.78","3075","3160","3055","66528","206934965","34760000000","11000000"
"009810","고려포리머","KOSPI",,"472","2","0.43","473","473","467","26250","12359350","13310736064","28200712"
"098460","고영","KOSDAQ","우량기업부","27950","1050","3.90","26800","28000","26750","24695","679020600","250309970300","8955634"
"119250","골든나래리츠","KOSPI",,"228","6","2.70","235","235","224","523893","120647095","12226477200","53624900"
"001290","골든브릿지증권","KOSPI",,"849","0","0.00","0","0","0","0","0","79582769883","93737067"
"121440","골프존","KOSDAQ","우량기업부","20150","150","0.75","20100","20200","20000","73723","1482348550","742508740350","36849069"
"009290","광동제약","KOSPI",,"7460","210","2.90","7260","7460","7260","387325","2863691480","391059548460","52420851"
"014200","광림","KOSDAQ","중견기업부","1770","10","0.57","1770","1770","1750","31686","55664315","33841060110","19119243"
"017040","광명전기","KOSPI",,"1985","10","0.51","1980","1995","1960","165297","326038285","86025165775","43337615"
"017900","광전자","KOSPI",,"2135","80","3.89","2075","2160","2075","142074","302196140","123709934005","57943763"
"037710","광주신세계","KOSPI",,"252500","1500","0.60","250000","252500","250000","495","124517000","404000000000","1600000"
"026910","광진실업","KOSDAQ","중견기업부","2230","10","0.45","2220","2250","2185","5740","12719935","14284053150","6405405"
"090150","광진윈텍","KOSDAQ","벤처기업부","2340","50","2.18","2280","2340","2255","18624","42366380","22600639620","9658393"
"140910","광희리츠","KOSPI",,"4100","-20","-0.49","0","0","0","0","0","14877813500","3628735"
"030610","교보증권","KOSPI",,"4420","0","0.00","4405","4430","4380","20306","89511570","159120000000","36000000"
"053270","구영테크","KOSDAQ","중견기업부","1485","15","1.02","1465","1525","1445","764","1129170","19096914375","12859875"
