종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"023460","CNH","KOSDAQ","중견기업부","1910","85","4.66","1830","1920","1810","282860","530352605","71052000000","37200000"
"065770","CS","KOSDAQ","벤처기업부","2770","-50","-1.77","2820","2885","2770","169128","476307370","52173365500","18835150"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","4170","0","0.00","0","0","0","0","0","82347662970","19747641"
"000590","CS홀딩스","KOSPI",,"58500","500","0.86","58000","58500","57700","747","43445700","67537197000","1154482"
"012030","DB","KOSPI",,"880","-2","-0.23","882","889","856","519022","453439226","177033061040","201173933"
"306620","DB금융스팩6호","KOSDAQ","SPAC(소속부없음)","2025","5","0.25","2020","2030","2020","16162","32733460","9801000000","4840000"
"322780","DB금융스팩7호","KOSDAQ","SPAC(소속부없음)","2010","-5","-0.25","2015","2020","2010","8617","17335810","9145500000","4550000"
"016610","DB금융투자","KOSPI",,"4235","-15","-0.35","4260","4280","4230","69602","295248485","179760457415","42446389"
"005830","DB손해보험","KOSPI",,"52300","-500","-0.95","53200","53200","52100","107967","5663920000","3702840000000","70800000"
"000990","DB하이텍","KOSPI",,"27600","-550","-1.95","28200","28400","27200","672331","18553500800","1225401028800","44398588"
"000995","DB하이텍1우","KOSPI",,"67500","-5600","-7.66","72500","72500","66700","28925","1989999100","7581330000","112316"
"139130","DGB금융지주","KOSPI",,"7120","-30","-0.42","7160","7200","7100","539118","3841278180","1204318330960","169145833"
"001530","DI동일","KOSPI",,"74100","100","0.14","74000","74200","73700","2032","150121000","179427222000","2421420"
"068790","DMS","KOSDAQ","우량기업부","5480","-50","-0.90","5550","5620","5470","154367","854170480","126272828760","23042487"
"004840","DRB동일","KOSPI",,"5260","-30","-0.57","5300","5320","5230","17462","91926760","104831800000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","3310","50","1.53","3265","3320","3240","63734","209893675","59975157730","18119383"
"155660","DSR","KOSPI",,"4590","-10","-0.22","4600","4605","4515","56658","258302900","73440000000","16000000"
"069730","DSR제강","KOSPI",,"4550","0","0.00","4550","4565","4465","62927","283399080","65520000000","14400000"
"017940","E1","KOSPI",,"48300","100","0.21","48200","48350","47950","4540","218270900","331338000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","5350","60","1.13","5310","5410","5300","62655","336359680","193525229000","36172940"
"037370","EG","KOSDAQ","중견기업부","8630","70","0.82","8700","8700","8570","22972","197700890","64725000000","7500000"
"079190","EMW","KOSDAQ","투자주의환기종목(소속부없음)","2780","0","0.00","0","0","0","0","0","88360067660","31784197"
"007700","F&F","KOSPI",,"112000","-500","-0.44","112000","114500","111500","41384","4685767000","1724800000000","15400000"
"130500","GH신소재","KOSDAQ","중견기업부","3080","-130","-4.05","3360","3360","3075","1384017","4413312240","33880000000","11000000"
"114090","GKL","KOSPI",,"19450","250","1.30","19350","19450","19200","115523","2235207300","1203092781500","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2320","30","1.31","2285","2350","2285","66662","154107840","156310000000","67375000"
"078930","GS","KOSPI",,"51600","-600","-1.15","52500","52500","51200","106523","5498096900","4794433504800","92915378"
"083450","GST","KOSDAQ","우량기업부","10200","-150","-1.45","10350","10500","9930","194809","1975016400","95040999000","9317745"
"006360","GS건설","KOSPI",,"31050","150","0.49","30900","31050","30750","196645","6083586900","2487036814200","80097804"
"001250","GS글로벌","KOSPI",,"2220","5","0.23","2215","2230","2210","98866","219383085","183224956080","82533764"
"007070","GS리테일","KOSPI",,"39250","-100","-0.25","39550","39600","39050","64475","2539409400","3022250000000","77000000"
"078935","GS우","KOSPI",,"37250","0","0.00","37250","37350","36900","4013","148938050","66484768500","1784826"
"028150","GS홈쇼핑","KOSDAQ","우량기업부","148600","-3200","-2.11","151800","152700","147900","25085","3747198600","975187500000","6562500"
"045890","GV","KOSDAQ","벤처기업부","2790","30","1.09","2795","2855","2745","483614","1348261535","106708800780","38246882"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2995","70","2.39","2965","3000","2930","1258534","3731894210","236576325870","78990426"
"012630","HDC","KOSPI",,"11050","50","0.45","11000","11150","10900","203359","2246201600","660146017050","59741721"
"039570","HDC아이콘트롤스","KOSPI",,"10900","-100","-0.91","11000","11000","10750","106894","1160337650","179414000000","16460000"
"089470","HDC현대EP","KOSPI",,"5010","-40","-0.79","5080","5090","4985","72153","361755465","159819000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"25650","-100","-0.39","26000","26000","25550","145071","3729044450","1127015343000","43938220"
"036640","HRS","KOSDAQ","중견기업부","2675","20","0.75","2655","2675","2630","39866","105699850","43749090000","16354800"
"082740","HSD엔진","KOSPI",,"4470","80","1.82","4350","4530","4350","200876","895397995","147273724740","32947142"
"299170","IBKS제10호스팩","KOSDAQ","SPAC(소속부없음)","2045","-10","-0.49","2045","2045","2030","2094","4281495","8854850000","4330000"
"335890","IBKS제11호스팩","KOSDAQ","SPAC(소속부없음)","2010","-5","-0.25","2005","2010","2005","3012","6039070","9627900000","4790000"
"335870","IBKS제12호스팩","KOSDAQ","SPAC(소속부없음)","2045","-20","-0.97","2055","2060","2045","2034","4179850","6380400000","3120000"
"276920","IBKS제7호스팩","KOSDAQ","SPAC(소속부없음)","2090","20","0.97","2090","2090","2090","1","2090","7628500000","3650000"
"003560","IHQ","KOSPI",,"1745","15","0.87","1725","1775","1720","1481038","2661134330","255181380260","146235748"
"095340","ISC","KOSDAQ","우량기업부","9750","220","2.31","9630","9840","9510","119261","1161678050","137889453000","14142508"
"099520","ITX엠투엠","KOSDAQ","벤처기업부","1550","-60","-3.73","1610","1640","1530","536083","849427700","25522503050","16466131"
"175330","JB금융지주","KOSPI",,"5490","-70","-1.26","5570","5570","5490","192776","1062318610","1081436088060","196982894"
"950170","JTC","KOSDAQ","외국기업(소속부없음)","8590","400","4.88","8130","8600","8130","291539","2462961530","300697391030","35005517"
"234080","JW생명과학","KOSPI",,"19800","-100","-0.50","19950","19950","19650","24195","477338300","313524169200","15834554"
"067290","JW신약","KOSDAQ","중견기업부","4855","155","3.30","4740","4880","4715","252978","1223473105","202294090930","41667166"
"001060","JW중외제약","KOSPI",,"29600","600","2.07","29200","29800","29000","57252","1687179600","601413451200","20318022"
"001067","JW중외제약2우B","KOSPI",,"41000","650","1.61","40900","41050","40350","557","22696750","3599390000","87790"
"001065","JW중외제약우","KOSPI",,"27700","0","0.00","27700","27700","26550","1575","43010100","4636287500","167375"
"096760","JW홀딩스","KOSPI",,"6350","90","1.44","6220","6400","6220","65160","412202220","409707740400","64520904"
"035900","JYP Ent.","KOSDAQ","우량기업부","24150","300","1.26","23850","24150","23700","327231","7851727950","857204056800","35494992"
"024840","KBI메탈","KOSDAQ","우량기업부","1685","25","1.51","1665","1700","1655","87911","147780935","55522178880","32950848"
"105560","KB금융","KOSPI",,"47650","-400","-0.83","48050","48050","47100","955663","45427784350","19813247388000","415807920"
"024120","KB오토시스","KOSDAQ","우량기업부","6180","40","0.65","6140","6220","6130","3487","21463630","71070000000","11500000"
"002380","KCC","KOSPI",,"233500","0","0.00","0","0","0","0","0","2464945785500","10556513"
"021320","KCC건설","KOSDAQ","우량기업부","6500","-10","-0.15","6540","6650","6430","12880","83356550","139100000000","21400000"
"036670","KCI","KOSDAQ","중견기업부","10850","600","5.85","10300","10950","10250","105653","1122074650","122279500000","11270000"
"009070","KCTC","KOSPI",,"2750","-5","-0.18","2765","2770","2730","23809","65441125","82500000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"4820","0","0.00","4805","4825","4780","25645","123174595","108136603600","22434980"
"112190","KC산업","KONEX","일반기업부","2900","200","7.41","2900","2900","2900","20","58000","20663233700","7125253"
"119650","KC코트렐","KOSPI",,"6850","60","0.88","6820","6860","6760","43440","296219550","89050000000","13000000"
"044180","KD","KOSDAQ","관리종목(소속부없음)","495","0","0.00","0","0","0","0","0","38784885480","78353304"
"092220","KEC","KOSPI",,"1035","-10","-0.96","1050","1060","1030","463253","482714440","120791682900","116706940"
"151860","KG ETS","KOSDAQ","우량기업부","3320","-20","-0.60","3360","3370","3315","115374","385022660","119520000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","6130","-50","-0.81","6140","6190","6110","33591","206340050","183329646410","29906957"
"035600","KG이니시스","KOSDAQ","우량기업부","17000","550","3.34","16450","17000","16350","286521","4804605250","474375378000","27904434"
"001390","KG케미칼","KOSPI",,"12000","300","2.56","11750","12100","11750","69203","827793400","156158784000","13013232"
"060720","KH바텍","KOSDAQ","중견기업부","22950","850","3.85","22100","23300","21850","813524","18311829250","530662063500","23122530"
"001940","KISCO홀딩스","KOSPI",,"12800","-100","-0.78","12850","12850","12800","1442","18474700","236497664000","18476380"
"083470","KJ프리텍","KOSDAQ","투자주의환기종목(소속부없음)","387","0","0.00","0","0","0","0","0","9560730123","24704729"
"122450","KMH","KOSDAQ","중견기업부","5380","40","0.75","5340","5390","5270","34580","184483450","121801386940","22639663"
"052900","KMH하이텍","KOSDAQ","중견기업부","1285","15","1.18","1270","1305","1265","1567712","2008545135","60247866215","46885499"
"058400","KNN","KOSDAQ","우량기업부","1215","45","3.85","1180","1220","1175","1242074","1493931995","160902109800","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","6170","20","0.33","6280","6390","6100","646682","4011845350","92550000000","15000000"
"025000","KPX케미칼","KOSPI",,"55600","0","0.00","55600","56700","55400","1600","89291200","269104000000","4840000"
"092230","KPX홀딩스","KOSPI",,"54400","-400","-0.73","54800","54900","54300","362","19769700","229820742400","4224646"
"000040","KR모터스","KOSPI",,"279","6","2.20","273","283","271","650466","180192907","52854896925","189444075"
"044450","KSS해운","KOSPI",,"7730","-70","-0.90","7870","7870","7690","25001","193951260","179226852400","23185880"
"030200","KT","KOSPI",,"27000","300","1.12","26850","27000","26750","623282","16767360300","7050018816000","261111808"
"033780","KT&G","KOSPI",,"93800","-500","-0.53","94300","94600","93700","339329","31901183700","12878036218600","137292497"
"030210","KTB투자증권","KOSPI",,"2345","-20","-0.85","2350","2385","2335","104453","245395005","141436545740","60314092"
"036030","KTH","KOSDAQ","중견기업부","5400","40","0.75","5360","5420","5350","10833","58330200","192861118800","35715022"
"058850","KTcs","KOSPI",,"2260","-20","-0.88","2275","2280","2240","242072","546280835","96468100000","42685000"
"058860","KTis","KOSPI",,"2300","-25","-1.08","2325","2350","2275","66771","153358335","80044600000","34802000"
"060370","KT서브마린","KOSDAQ","우량기업부","4730","90","1.94","4640","4795","4610","248968","1172776775","103587000000","21900000"
"093050","LF","KOSPI",,"18500","300","1.65","18050","18550","18050","54368","994755650","540940000000","29240000"
"003550","LG","KOSPI",,"73800","-600","-0.81","74500","74500","73600","147932","10933601800","12734716267800","172557131"
"034220","LG디스플레이","KOSPI",,"16250","-100","-0.61","16350","16600","16200","1275118","20822808450","5814505125000","357815700"
"001120","LG상사","KOSPI",,"15050","100","0.67","15000","15050","14850","106362","1591468100","583338000000","38760000"
"051900","LG생활건강","KOSPI",,"1261000","3000","0.24","1257000","1265000","1255000","14787","18644916000","19694546417000","15618197"
"051905","LG생활건강우","KOSPI",,"771000","-10000","-1.28","781000","781000","768000","1362","1052017000","1618866387000","2099697"
"003555","LG우","KOSPI",,"49200","-300","-0.61","49050","49550","48850","7246","357042900","163082108400","3314677"
"032640","LG유플러스","KOSPI",,"14200","100","0.71","14150","14250","14100","546401","7750716700","6199881326200","436611361"
"011070","LG이노텍","KOSPI",,"140000","0","0.00","140000","140000","138000","68021","9487720000","3313394980000","23667107"
"066570","LG전자","KOSPI",,"72100","300","0.42","71800","72200","71600","283273","20383657900","11799007389400","163647814"
"066575","LG전자우","KOSPI",,"28400","-350","-1.22","28750","28750","28400","20762","592875350","488082172800","17185992"
"108670","LG하우시스","KOSPI",,"54700","0","0.00","55200","55200","54200","11356","620720500","490531549000","8967670"
"108675","LG하우시스우","KOSPI",,"27150","-150","-0.55","27300","27300","27000","5031","136350400","28027759500","1032330"
"051910","LG화학","KOSPI",,"317500","7000","2.25","311500","318000","311000","168990","53372445000","22413068902500","70592343"
"051915","LG화학우","KOSPI",,"173000","3500","2.06","169500","173000","168500","22715","3898304500","1330162400000","7688800"
"079550","LIG넥스원","KOSPI",,"31600","450","1.44","31750","31900","31450","89073","2817144250","695200000000","22000000"
"183350","LPK로보틱스","KONEX","일반기업부","1400","0","0.00","0","0","0","0","0","6577653600","4698324"
"006260","LS","KOSPI",,"47800","300","0.63","47500","47950","47500","43793","2091817350","1539160000000","32200000"
"000680","LS네트웍스","KOSPI",,"2310","0","0.00","2315","2340","2305","10337","23944465","182034966960","78803016"
"010120","LS산전","KOSPI",,"54600","900","1.68","54100","54800","53200","46586","2530874200","1638000000000","30000000"
"229640","LS전선아시아","KOSPI",,"8020","70","0.88","7950","8110","7930","114971","922100530","245611529580","30624879"
"023150","MH에탄올","KOSPI",,"6140","-50","-0.81","6180","6190","6110","1431","8786750","45304149640","7378526"
"065150","MP그룹","KOSDAQ","투자주의환기종목(소속부없음)","1315","0","0.00","0","0","0","0","0","106263055205","80808407"
"219550","MP한강","KOSDAQ","우량기업부","921","7","0.77","902","922","902","292571","267231914","52341599670","56831270"
"035420","NAVER","KOSPI",,"186500","3000","1.63","183500","190000","183500","376541","70555278000","30737698167500","164813395"
"160550","NEW","KOSDAQ","중견기업부","3970","50","1.28","3900","4030","3900","51479","205157520","110787240820","27906106"
"053290","NE능률","KOSDAQ","벤처기업부","3265","15","0.46","3290","3290","3200","63112","204971755","46542437870","14254958"
"181710","NHN","KOSPI",,"66800","1400","2.14","65400","67100","64800","54421","3586298300","1306943670000","19565025"
"104200","NHN벅스","KOSDAQ","중견기업부","5650","120","2.17","5530","5650","5460","17260","96630400","83775657500","14827550"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","22200","-100","-0.45","22150","22400","21900","158138","3496919650","509964924600","22971393"
"005940","NH투자증권","KOSPI",,"12700","-250","-1.93","12950","12950","12600","1041858","13254280200","3573892864900","281408887"
"005945","NH투자증권우","KOSPI",,"8830","-130","-1.45","8960","9000","8830","134110","1190321950","166630647440","18870968"
"338100","NH프라임리츠","KOSPI",,"6090","-50","-0.81","6140","6140","6040","154046","936523240","113639400000","18660000"
"034310","NICE","KOSPI",,"20900","200","0.97","20700","21150","20600","33432","696983650","791740070000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","13950","200","1.45","13800","14050","13700","116317","1618030000","846971739000","60714820"
"008260","NI스틸","KOSPI",,"2210","-35","-1.56","2245","2245","2200","36914","81617775","63206258570","28600117"
"004250","NPC","KOSPI",,"3745","-80","-2.09","3840","3880","3740","14837","55794790","137516400000","36720000"
"004255","NPC우","KOSPI",,"2295","20","0.88","2290","2295","2290","316","725105","12117600000","5280000"
"010060","OCI","KOSPI",,"62600","-100","-0.16","62800","63000","62200","55375","3473860500","1492970624600","23849371"
"024940","PN풍년","KOSDAQ","벤처기업부","2230","-5","-0.22","2235","2235","2210","10316","22972295","22300000000","10000000"
"005490","POSCO","KOSPI",,"236500","-2000","-0.84","238500","239000","236500","151194","35854657000","20619686477500","87186835"
"218410","RFHIC","KOSDAQ","우량기업부","36850","1050","2.93","35950","37150","35550","345566","12583328650","874903828700","23742302"
"091340","S&K폴리텍","KOSDAQ","중견기업부","8470","-80","-0.94","8550","8650","8460","288292","2465133380","99130516870","11703721"
"100840","S&TC","KOSPI",,"19800","-50","-0.25","19850","19900","19600","13998","276347500","148632877800","7506711"
"064960","S&T모티브","KOSPI",,"42750","450","1.06","42350","43000","42150","34957","1488687450","625139064000","14623136"
"003570","S&T중공업","KOSPI",,"6610","80","1.23","6590","6780","6400","18686","124777160","219800327170","33252697"
"036530","S&T홀딩스","KOSPI",,"15450","-200","-1.28","15650","15650","15250","4458","68609700","251895038700","16303886"
"010950","S-Oil","KOSPI",,"95300","-800","-0.83","96300","96800","94400","184427","17614683200","10729140077600","112582792"
"010955","S-Oil우","KOSPI",,"54400","-500","-0.91","55800","55800","54300","5020","274521400","218792828800","4021927"
"019550","SBI인베스트먼트","KOSDAQ","중견기업부","718","13","1.84","700","720","700","842223","600517453","116363800850","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","10250","100","0.99","10100","10300","10100","10269","104504350","252729535000","24656540"
"034120","SBS","KOSPI",,"20800","950","4.79","20150","20800","19900","72385","1468132550","379653705600","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"2045","-15","-0.73","2055","2060","2035","57620","117933030","286087708550","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","중견기업부","5400","90","1.69","5360","5410","5330","13519","72697540","115903197000","21463555"
"036120","SCI평가정보","KOSDAQ","중견기업부","2540","40","1.60","2515","2550","2475","218509","549342535","90170000000","35500000"
"099220","SDN","KOSDAQ","벤처기업부","2990","85","2.93","2945","3010","2905","3259732","9637564615","138452488200","46305180"
"036540","SFA반도체","KOSDAQ","우량기업부","4305","65","1.53","4285","4380","4185","9134529","39173197875","612568239570","142292274"
"255220","SG","KOSDAQ","우량기업부","2235","15","0.68","2215","2235","2190","27006","59997650","82069260345","36720027"
"040610","SG&G","KOSDAQ","우량기업부","1855","40","2.20","1825","1855","1820","35288","64956275","63231748580","34087196"
"049470","SGA","KOSDAQ","벤처기업부","693","13","1.91","681","705","679","170472","118471489","33515038557","48362249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","1155","25","2.21","1120","1160","1110","182249","207097475","42360818115","36676033"
"224880","SGA임베디드","KONEX","일반기업부","2990","0","0.00","0","0","0","0","0","14705313350","4918165"
"004060","SG세계물산","KOSPI",,"904","16","1.80","888","935","888","2436442","2230141939","182992163840","202424960"
"001380","SG충방","KOSPI",,"1725","10","0.58","1710","1740","1700","170720","293852145","77563146675","44964143"
"002360","SH에너지화학","KOSPI",,"1020","10","0.99","1010","1025","1010","303148","308043205","113356404600","111133730"
"009160","SIMPAC","KOSPI",,"2945","15","0.51","2930","2980","2910","81589","240873725","192689924620","65429516"
"123700","SJM","KOSPI",,"3840","-40","-1.03","3880","3910","3840","12627","48965315","59922808320","15604898"
"025530","SJM홀딩스","KOSPI",,"3235","-50","-1.52","3285","3295","3200","14036","45424195","48311515880","14934008"
"034730","SK","KOSPI",,"262000","-500","-0.19","263000","263000","260000","67905","17724450500","18434397814000","70360297"
"307070","SK4호스팩","KOSDAQ","SPAC(소속부없음)","2045","0","0.00","2030","2055","2025","64","130015","10552200000","5160000"
"337450","SK5호스팩","KOSDAQ","SPAC(소속부없음)","2020","5","0.25","2015","2020","2015","45520","91727400","8706200000","4310000"
"011790","SKC","KOSPI",,"51000","500","0.99","50400","51200","50000","144005","7269807100","1914262305000","37534555"
"057500","SKC 솔믹스","KOSDAQ","우량기업부","3735","10","0.27","3730","3745","3675","278418","1031318810","229680239400","61494040"
"178920","SKC코오롱PI","KOSDAQ","우량기업부","35000","50","0.14","35000","35450","34700","116148","4068353600","1027821270000","29366322"
"018670","SK가스","KOSPI",,"84600","-600","-0.70","85300","85700","84400","5391","457512000","773394672600","9141781"
"001740","SK네트웍스","KOSPI",,"5940","-30","-0.50","5960","5970","5890","504893","2995392650","1474234623180","248187647"
"001745","SK네트웍스우","KOSPI",,"76700","-200","-0.26","76600","77300","76600","487","37463700","8716801600","113648"
"006120","SK디스커버리","KOSPI",,"26150","550","2.15","25600","26300","25550","80181","2084312750","497839908250","19037855"
"006125","SK디스커버리우","KOSPI",,"16550","150","0.91","16400","16600","16300","11193","184434700","22482430250","1358455"
"210980","SK디앤디","KOSPI",,"29100","-100","-0.34","29150","29400","28900","3252","94830300","552613772400","18990164"
"036490","SK머티리얼즈","KOSDAQ","우량기업부","185500","1800","0.98","183700","185800","182500","30405","5600207300","1956593341500","10547673"
"052260","SK바이오랜드","KOSDAQ","우량기업부","21050","-50","-0.24","21300","21500","20950","669656","14197753250","315750000000","15000000"
"03473K","SK우","KOSPI",,"187000","1500","0.81","186000","190500","182500","27489","5121755000","105867245000","566135"
"096770","SK이노베이션","KOSPI",,"150000","-1000","-0.66","151000","151500","149500","156222","23486653500","13869834600000","92465564"
"096775","SK이노베이션우","KOSPI",,"112000","-1500","-1.32","114000","114000","110500","12934","1442300000","139823712000","1248426"
"001510","SK증권","KOSPI",,"607","0","0.00","608","609","605","512513","311029877","286862233797","472590171"
"001515","SK증권우","KOSPI",,"2810","5","0.18","2835","2835","2785","10594","29750725","10994164340","3912514"
"285130","SK케미칼","KOSPI",,"64000","1000","1.59","63000","64000","62800","186188","11812042400","751449344000","11741396"
"28513K","SK케미칼우","KOSPI",,"28800","150","0.52","28550","29100","28550","29191","842349350","42009696000","1458670"
"017670","SK텔레콤","KOSPI",,"238000","500","0.21","239000","239000","237000","96960","23071880000","19217479218000","80745711"
"000660","SK하이닉스","KOSPI",,"94100","-1900","-1.98","95600","96300","94100","1862634","176605784000","68505022546500","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","1530","30","2.00","1500","1535","1480","99126","150382350","143913369780","94061026"
"063440","SM Life Design","KOSDAQ","중견기업부","2030","70","3.57","1955","2035","1955","2054154","4101504910","91409182620","45029154"
"950180","SNK","KOSDAQ","외국기업(소속부없음)","16000","50","0.31","16050","16300","15950","12754","204330100","336988800000","21061800"
"005610","SPC삼립","KOSPI",,"87200","1000","1.16","86500","87700","86400","6121","533587000","752449584800","8629009"
"011810","STX","KOSPI",,"8010","-50","-0.62","8000","8100","7850","28820","228434360","158012485020","19726902"
"077970","STX엔진","KOSPI",,"6780","80","1.19","6700","6810","6700","7907","53575260","156000369120","23008904"
"071970","STX중공업","KOSPI",,"3055","15","0.49","3140","3140","2885","130073","390439785","85789688205","28081731"
"289080","SV인베스트먼트","KOSDAQ","벤처기업부","1860","-5","-0.27","1850","1875","1845","315461","585469400","99015240000","53234000"
"084870","TBH글로벌","KOSPI",,"2750","50","1.85","2700","2750","2675","51305","139335025","57356252250","20856819"
"002710","TCC스틸","KOSPI",,"2720","5","0.18","2715","2720","2690","7832","21225685","60771600000","22342500"
"089230","THE E&M","KOSDAQ","벤처기업부","915","0","0.00","915","921","910","539042","492797571","104433773880","114135272"
"161570","THE MIDONG","KOSDAQ","중견기업부","2295","185","8.77","2385","2620","2110","10637051","25741079985","31652148870","13791786"
"032540","TJ미디어","KOSDAQ","중견기업부","3320","30","0.91","3300","3330","3260","3966","13098865","46252941880","13931609"
"048770","TPC","KOSDAQ","중견기업부","4055","65","1.63","3990","4075","3975","28322","113510890","54457100990","13429618"
"246690","TS인베스트먼트","KOSDAQ","벤처기업부","2570","0","0.00","2600","2605","2545","75422","194271085","57621980280","22421004"
"284610","TS트릴리온","KONEX","일반기업부","2395","35","1.48","2370","2445","2250","23197","55015730","90188515000","37657000"
"038340","UCI","KOSDAQ","중견기업부","4080","-20","-0.49","4025","4190","4025","54791","222891585","135110917680","33115421"
"073570","WI","KOSDAQ","중견기업부","9550","300","3.24","9250","9550","9240","137775","1298213790","136008521500","14241730"
"024070","WISCOM","KOSPI",,"2660","-35","-1.30","2695","2725","2650","14936","39945605","40768325080","15326438"
"052300","W홀딩컴퍼니","KOSDAQ","벤처기업부","384","3","0.79","377","386","372","1768558","672616344","62675659392","163217863"
"057030","YBM넷","KOSDAQ","중견기업부","3880","80","2.11","3800","3955","3775","92980","359410165","63293264360","16312697"
"037270","YG PLUS","KOSPI",,"1370","80","6.20","1285","1630","1285","14002336","20966990010","79693864480","58170704"
"040300","YTN","KOSDAQ","중견기업부","2050","40","1.99","1990","2065","1990","61198","125081480","86100000000","42000000"
"051390","YW","KOSDAQ","중견기업부","3770","30","0.80","3725","3780","3680","7401","27692130","42809737360","11355368"
"052220","iMBC","KOSDAQ","중견기업부","2420","35","1.47","2380","2430","2360","61648","147575555","55660000000","23000000"
"079940","가비아","KOSDAQ","벤처기업부","8280","370","4.68","8030","8280","7940","115486","935822590","112075463520","13535684"
"078890","가온미디어","KOSDAQ","우량기업부","8250","-90","-1.08","8340","8340","8190","113030","931324950","121972826250","14784585"
"000500","가온전선","KOSPI",,"23300","550","2.42","23000","23700","22500","19004","437157150","96936085100","4160347"
"192410","감마누","KOSDAQ","관리종목(소속부없음)","408","0","0.00","0","0","0","0","0","9969806400","24435800"
"000860","강남제비스코","KOSPI",,"20350","-50","-0.25","20150","20350","20150","1576","31943350","132275000000","6500000"
"217730","강스템바이오텍","KOSDAQ","기술성장기업부","8140","210","2.65","7930","8290","7900","795576","6485454400","169714417180","20849437"
"035250","강원랜드","KOSPI",,"29600","-50","-0.17","29800","29800","29450","160145","4740751400","6332638800000","213940500"
"011420","갤럭시아에스엠","KOSPI",,"1485","-25","-1.66","1510","1540","1485","40592","60797800","40911221340","27549644"
