,Unnamed: 0,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
77,85,NAVER,114.99606919097596,0.7025452827164059,12.59173436325736,1447.999956071533,10.563751807540704,38.00444166801311,47.1138217801898,0.1877636592377687,23864979596000.0
849,1065,종근당홀딩스,46.54195106233264,1.5265087747873616,0.3644024286237127,16.96,0.2753682420342148,3.0393745731755666,1.8725751111800653,0.2970580467116082,154376280000.0
108,120,SK텔레콤,36.0570129259168,0.0605628315074418,11.538333738208651,416.0378487421313,1.1186274619995815,5.218813604903093,9.23446393507264,0.075672412278284,18571513530000.0
405,499,삼성전자,33.95463914769017,0.1423555363195158,6.631542425201389,225.17163004031136,0.8836955422099302,4.326820103264063,5.493940979822408,0.171832348041657,202094690364000.0
641,809,영원무역홀딩스,23.678618312574915,0.0998583427023614,6.664240198347965,157.8,0.703136381231969,6.076459468216615,4.8903616707252855,0.1360799111364675,1075848208800.0
1065,1341,한전KPS,16.893276275444446,0.1807622530979756,16.219470725064628,274.0,2.1904391051595757,22.553694118324454,13.403787590369296,0.2187342982386489,2466000000000.0
623,780,엔씨소프트,14.483037446357944,0.1072615360984576,34.31600600639066,497.0,7.197203818770772,23.05710999498487,26.534457256108716,0.1387172717151385,5445804938000.0
318,379,메가스터디,13.00099557191696,0.0846813972751655,11.98369764362805,155.8,3.83385585816795,10.363783222466072,43.32644686435818,0.0234220974584541,493937959300.0
535,660,씨케이에이치,12.958225377107365,0.1410441496490102,543.4157404313362,7041.70363797693,120.69183675455756,415.3077757170548,376.8911043061328,0.2033627489195634,198400000000.0
778,981,인탑스,12.858358839534883,0.1070938694730398,3.0330464786912668,39.0,0.159300861285223,2.167419788001213,3.983209827054652,0.0815474699546047,167700000000.0
341,410,무학,10.177978801481482,0.1245373560773475,9.432128114280063,96.0,2.1594128116764644,7.691150995672884,8.6684063022951,0.1355096031001971,518400000000.0
468,572,세방전지,10.00665945942857,0.0804987686097117,10.95270608981618,109.6,0.8350046042691648,13.543047475507796,9.0037871383252,0.0979231671772167,767200000000.0
395,488,삼보모터스,8.366304468327968,0.0771759768794255,1.525008461212769,12.758685103282348,0.095787305766841,1.6194249495656736,2.4174565051056742,0.0486850611355012,62834910160.0
540,665,아모레퍼시픽,7.747705305324885,0.0785922770324805,21.86516187046228,169.40483062556797,1.8855064004441175,13.70151277120848,15.806504273450212,0.1087168186813962,5845849000000.0
788,993,인포바인,7.658410249265906,0.1695877781633001,7.925926925345685,60.7,4.8554608924582805,8.958801270333447,7.321814153371402,0.1835802314833584,93022750000.0
547,672,아세아,7.650882898996619,0.0336486255511171,3.293737511432161,25.2,0.1690555397555287,1.6751024251424114,2.2112986418243645,0.0501197522983203,181833120000.0
158,177,금화피에스시,7.595349163333333,0.1594186764270627,8.715860005433527,66.2,1.1955039000434695,20.596518464763403,7.32741822019777,0.189626253645487,198600000000.0
54,61,KH바텍,7.152914140625,0.1288460787021154,7.0740398955185455,50.6,0.4911513052007815,6.179853960447715,6.055549097049491,0.150516870809286,404800000000.0
587,730,에스에프에이,7.0276173710259,0.107158359837806,11.696709661357152,82.2,1.5421605103048777,9.92502032592432,11.425507801271204,0.1097019270049947,737925018000.0
1082,1366,현대모비스,6.916002166582501,0.0986462537992325,8.411920604218382,58.17686112389431,0.8594614499654656,15.200300378645196,9.452852337023431,0.0877834991257267,28570423790500.0
255,294,동양이엔피,6.898201331552163,0.1066572885115009,5.392710101087994,37.2,0.245392847473684,4.791705495251303,4.639809092465794,0.1239645480337978,146196000000.0
489,600,솔루에타,6.802811945983616,0.2034219340431285,6.938307331553816,47.2,1.2095824088597724,12.382733149086684,5.384646356901376,0.2621163587765298,121066230000.0
279,328,디지탈옵틱,6.283660256425496,0.1326921778050059,4.503744449114862,28.3,0.5032328094361068,3.8200841766392832,3.442597128005972,0.1735932602652252,77374704550.0
694,875,원익머트리얼즈,6.215316699234652,0.1057058101331112,13.257570609418286,82.4,1.9458757896077017,10.577056463338716,9.856409406051313,0.1421818213846818,253009200000.0
996,1268,하나투어,6.209050630305905,0.0957850909671456,20.840545150076316,129.4,2.1311664061324285,16.376549190892725,18.62185863655307,0.1071973293303051,751567169500.0
462,565,성우하이텍,6.13612171504,0.0677767294964616,5.019457147420555,30.8,0.2479177215822559,2.4507378728285207,3.60688768055071,0.0943202060696996,770000000000.0
908,1148,코웨이,6.027058511231925,0.1469396948959513,20.896026633477025,125.94157517222668,2.417497979983837,9.540824621404596,15.105008374033975,0.2032740202474171,5121086454400.0
741,938,이라이콤,6.017020260847521,0.1071463017474514,6.34865736593338,38.2,0.3374481860930605,24.182194605080184,4.980088981166882,0.1365909646180845,232804743000.0
553,682,아이디스홀딩스,5.891672716480752,0.0593944184364194,4.752470367485912,28.0,0.4828488156290786,3.8161108363209033,3.514525992302972,0.0803153011903544,144868584000.0
760,959,이오테크닉스,5.638128471207273,0.0980548850803342,14.638282936002444,82.53251979106297,2.175814625789494,101.24176828298124,11.720032745846632,0.1224702338457032,505124853800.0
