,Unnamed: 0,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
1008,1050,제일파마홀딩스,239.7305606222703,2.1337914168776595,0.2986686378830774,71.6,3.2251429172015955,26.26470260436422,35.619438728784786,0.0178918197127693,155569150600.0
5,5,BGF,108.4151315924243,4.076214314896464,0.1406630216281139,15.25,3.956864513753712,1.2809192484996783,44.927417451498975,0.012762198560736,492021714750.0
3,3,APS홀딩스,100.55433723633648,2.891158273025659,0.1337090397849657,13.445023878084172,1.1135401415113744,6.052591518729207,-302.0089786806388,-0.001280008290619,89601269280.0
118,120,SK텔레콤,59.53527184748762,0.0795004730819525,8.11226121248723,482.9656765832568,1.230541600454292,5.591315164348958,14.030157524993069,0.045967310274902,21559104837000.0
480,499,삼성전자,47.00399882341668,0.1398059811284157,7.797305696786719,366.5045477975831,1.3730249251993245,5.291701453496355,6.1318432230768485,0.1777785134810499,328942962712000.0
83,85,NAVER,46.72567240102056,0.0960316139796041,37.23862944264437,1740.0,6.129682845208767,30.508595697083425,24.319731408374288,0.1470446209999734,28677530730000.0
746,780,엔씨소프트,40.4797544663568,0.1259136978460547,22.109817902770263,895.0,5.582300044257634,16.49555486284617,16.781870310838507,0.1658890742972025,9817712345000.0
1353,1413,휴젤,37.76980449821889,0.0990956721148002,29.632136434616125,1119.2,13.238790337766272,37.55271737970581,23.65079419239362,0.1241572038680262,2410591718000.0
344,356,롯데지주,33.16436910061672,0.0226186010488646,9.684936509039783,321.1948091018338,2.566503630169685,-7.0128668903523685,-709.209634472746,-0.0003088786508722,4796763300000.0
161,165,골프존,25.302550962127604,0.312970579485877,3.545097098480755,89.7,1.4065211355285976,3.5016578972289314,7.513896713370623,0.1476612116947123,281452362750.0
373,386,메디톡스,24.74786162871793,0.1837365874951877,39.187224114532135,969.8,15.133889114217403,48.50675433423047,31.531971666375703,0.2283436921862758,2742853821500.0
1118,1165,크라운해태홀딩스,22.70165975652756,0.1337168476746685,1.2785681397717086,29.0256188846337,0.2362578146377297,5.193178533818672,6.556119930950303,0.026077329729805,224194939700.0
1057,1103,컴투스,22.131317575829176,0.1698360617485006,12.299312911097736,272.2,3.4471726579839768,13.014828252282284,8.996382539740068,0.2321896448718241,1751119762000.0
773,809,영원무역홀딩스,17.24601082461253,0.0425932574108989,6.436271038493556,111.0,0.3173373979477565,3.960566543927128,3.5985159981933115,0.0761818897697014,756775356000.0
1285,1341,한전KPS,15.106529683444444,0.1132991798947865,13.437897667686832,203.0,1.4772242936636228,13.752510654270854,11.136627872099774,0.1367112920306207,1827000000000.0
477,496,삼성에스디에스,14.003300100881647,0.0744421651412333,28.564695258856588,400.0,1.6641807680988716,18.536997143347183,21.15421566311557,0.1005198110642514,15475560000000.0
768,803,엠케이전자,13.576585890875462,0.0934512060426901,1.6572649545952327,22.5,0.3575547634186856,-2.811981840664671,1.3728041255818326,0.1128153724578653,245336501250.0
345,357,롯데케미칼,13.330701739115137,0.1168523510469025,5.521089695078978,73.6,0.7945664870172771,4.031098831936201,4.3053090630704425,0.1498504060358207,12613354192000.0
588,611,슈피겐코리아,13.080441936868873,0.1578561055679428,6.941661485004476,90.8,1.254359250477796,7.856217968254101,5.839797335490236,0.1876406979972364,282222880200.0
354,367,링크제니시스,12.756711954120249,0.1774804809952243,20.969353306876314,267.5,4.825058582768639,21.422997638821357,16.174451779341364,0.2300944082578825,56905275000.0
661,688,아이에스동서,12.649087941294596,0.0858071928579859,5.502244489869199,69.59837442685912,0.6285452576302095,9.638245516942446,3.423345718471168,0.1379154175245983,1072764322800.0
126,128,STX중공업,12.177851092117034,1.008884734375741,0.1512582134620091,1.842,0.6131655812913437,15.316875068602938,254.6943145974434,0.0005991578679404,113583941355.0
639,665,아모레퍼시픽,11.53359125609711,0.0740376470742911,44.724812749208745,515.8377092548545,3.474085695841507,34.72859713084905,29.84680745395832,0.1109438557841643,17800610205000.0
466,485,삼강엠앤티,11.422316157145543,0.1814528910035664,0.959525182915172,10.96,0.7504608546882752,-5.6221153368206265,-4.404067644352306,-0.0395335931440465,92358281480.0
700,730,에스에프에이,11.325140344640138,0.1122900756865672,6.843182304286279,77.5,0.7245758065843344,3.694869738420881,5.893842029098441,0.1303770028262577,1391464450000.0
1351,1411,휴온스,11.231103142789246,0.1609269869078436,15.955689990706974,179.2,1.9471579862761357,18.36052055406,15.31362720721433,0.16767426028436,554624985600.0
533,552,서플러스글로벌,10.742427224505246,0.1279406342057118,6.97235349466839,74.9,1.2397724117578863,-8.792715979367577,5.182640092817811,0.1721221832962121,138520060000.0
322,333,디티알오토모티브,10.702005731435996,0.0686825404186684,5.97084337306049,63.9,0.3637354761924316,4.003476763402277,5.369140141851965,0.07637958415485,319308459750.0
557,577,세아홀딩스,10.5560449408,0.0401769888967774,2.879866481289924,30.4,0.1268141281961647,2.296883932753385,2.214325868708689,0.0522526360180497,608000000000.0
991,1032,제이스텍,10.158935864206462,0.407541381377506,3.523991142235292,35.8,0.4577634051272712,4.164704927959606,2.5961983133747246,0.5531827867963701,261300763200.0
