,Unnamed: 0,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
379,380,메가스터디교육,40.964172657817535,0.1118888993173183,10.13080389701956,415.0,1.121784115736728,7.953574449989655,8.22669492323456,0.1377861349927682,490608020000.0
805,809,영원무역홀딩스,33.39543432951059,0.0600838094245064,2.8866221366917237,96.4,0.2400457591273447,2.3266357857542608,2.1981995451876606,0.0789005960451786,657235534400.0
776,780,엔씨소프트,32.71880865455997,0.107326424827839,33.06966373450774,1082.0,6.981676273692923,30.279538671187503,24.79606239265508,0.1431375967151499,11877125902000.0
496,499,삼성전자,24.22119877795778,0.0616592571996833,15.32342494835862,371.1517216333116,1.4458011828956503,7.340072057733621,11.996101997770207,0.078761501048133,333113866290000.0
1225,1231,펄어비스,24.211197681179453,0.1817533396160113,15.298706196923504,370.4,4.500271153829356,14.325841460919424,16.014632692142158,0.1736281434952521,2411859600000.0
84,85,NAVER,24.07699097910094,0.0322631153676127,77.45984544409382,1865.0,7.05601631537494,22.65382751296269,26.612139438479826,0.0939081179736598,30737698167500.0
1407,1413,휴젤,22.751586542723427,0.0561963721318687,34.169202512676755,777.4035680630079,8.398056821521202,22.312767660560745,25.23210287131152,0.0761008794885179,1717970540500.0
1151,1155,쿠쿠홀딩스,22.33639526508284,0.097754482007009,9.401696088727464,210.0,1.413572078108637,19.060400555104952,10.022238752624814,0.0917018596169619,746805885000.0
759,763,에코마케팅,20.589653051308243,0.2389238875132384,15.63892306478377,322.0,4.684172569169344,24.49603631328812,13.7853375472,0.2710497499509924,521605771400.0
493,496,삼성에스디에스,19.397009410399367,0.0831869343797558,20.05463789647101,389.0,1.403964462114369,16.83845041574966,15.200629503016833,0.1097509709300131,15049982100000.0
119,120,SK텔레콤,19.28208517215888,0.0190417679003011,22.326876299619045,430.5087304375098,1.0832414665789136,4.762715098250699,17.341525061429717,0.0245159058923638,19217479218000.0
1335,1341,한전KPS,17.03681453088889,0.112790622385363,11.48982397179309,195.75,1.4128476846308538,10.972726706215628,9.084020158520728,0.1426619904251557,1761750000000.0
1099,1103,컴투스,17.03673050561073,0.1090579732322404,12.61979227347605,215.0,2.947284309580806,10.653450804414522,10.981249087386969,0.1253308213851544,1383140150000.0
373,374,매일유업,16.404402109072347,0.0952835922143283,10.4971823328304,172.2,0.4847185131171518,7.311347543629664,7.91767486800986,0.1263261320368249,675337231800.0
416,418,미원에스씨,15.02130699780994,0.1268707695926821,9.613011705376442,144.4,1.0065925661718251,5.521563075484835,8.163941520768311,0.1493898737591389,380341730200.0
332,333,디티알오토모티브,13.666218829188098,0.0749003721848701,4.295262700947642,58.7,0.3154793483101474,3.239435050971185,3.65604364401731,0.0879958792229466,293324046750.0
354,355,롯데제과,12.975068792655184,0.0153262116469032,23.0441938133889,299.0,0.4583377249736286,5.021541674756707,9.856265853739735,0.0358330626280998,959299191500.0
608,611,슈피겐코리아,12.95962371405917,0.1163344368406951,7.870598888557692,102.0,1.0274739773941035,9.717540617428918,7.191566349747315,0.1273188127272901,317034513000.0
263,264,더블유게임즈,12.079931306160148,0.1026255981768227,8.253358191627967,99.7,1.7715105085898806,5.535987349540566,5.887701561199954,0.1438601825481749,910286024700.0
633,636,신세계,12.049008744379613,0.0455600782955069,4.797075114329337,57.8,0.4449730718193072,3.6018636671419824,6.082231324635093,0.0359333780865996,2845257309000.0
535,538,샘표식품,11.73995737307165,0.1187477809817407,5.792184574364296,68.0,0.5531230156821446,3.65474678399758,5.009525617535611,0.1373002391353754,155321724000.0
569,572,세방전지,11.20371606042857,0.051914074384901,6.658505052933871,74.6,0.4584692986160076,10.49343880985484,4.941406007710935,0.0699537998033027,522200000000.0
1406,1412,휴온스글로벌,10.502155118931135,0.0772737646203387,6.693864183483401,70.3,0.8541749658626935,5.856650647246929,5.2650289263051855,0.0982444906865891,383885874300.0
1068,1072,지누스,10.196053137139256,0.095920365118365,18.203122081028543,185.6,1.613420044686506,-59.77599474393505,12.692879943633631,0.1375613827642164,1318386307200.0
1264,1270,하림지주,10.106713600195622,0.0109779385846272,8.479512073869513,85.7,0.1091140517850633,1.8475349897186348,2.6166026514480625,0.0355757350941415,802016576860.0
374,375,매일홀딩스,9.801325881683333,0.0702889370980215,2.1629726687915203,21.2,0.0914121039051162,1.4477291301000532,1.7223430063332037,0.0882710640693452,145414022400.0
796,800,엠씨넥스,9.46145974340277,0.1773199735926746,7.979741186622306,75.5,0.5319397256358339,5.811221958162999,5.964125904397571,0.2372464161839604,674346445500.0
927,931,이노션,9.4564534285,0.0455621349476486,14.995050847777778,141.8,1.112790466292379,10.398306328341352,11.637023487055156,0.0587097320060661,1418000000000.0
176,177,금화피에스시,9.225813795333334,0.0982539385105426,6.395099804620358,59.0,0.8451296814467563,7.7037692393188175,5.156247288177158,0.1218606687876843,177000000000.0
492,495,삼성생명,9.05721,0.0028958767763395,16.450982145715955,149.0,22.201394962816387,1.7236492778603614,17.443793521679474,0.0027310583036051,14900000000000.0
