,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,5000000000,5000000000,5000000000,5000000000,5000000000,5000000000,5000000000,5000000000,5000000000,5000000000,5000000000
자산총계,292398203181,241636874573,190739721799,184611016227,176478585172,155126968852,155739821639,130529533749,123614818789,114700055527,79629927254
당기순이익,53270131336,6603129745,458114800,5860954878,9905223344,6588677505,7222686708,5300602604,5491583256,7930892647,6497707661
영업활동현금흐름,27149292324,36433748843,9765145653,5865768817,11428830371,12863616277,11271602682,10458408523,8776906644,12084878500,7209743705
영업이익,-4508253735,4797975164,3310830387,11008504999,12234817580,7969090711,9486006029,6556158942,6730064560,8827437998,5841625833
매출액,167106175978,202043373529,186065483226,176579639266,163300247607,145532696837,138756248912,122725059039,133076821204,119264674503,74577018523
종가,23950,25350,11100,11950,11150,14600,6720,4165,3830,6330,3990
시가총액,239500000000,253500000000,111000000000,119500000000,111500000000,146000000000,67200000000,41650000000,38300000000,63300000000,39900000000
상장주식수,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000
