,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,80748950000,80748950000,80748950000,80748950000,80748950000,80748950000,80748950000,80748950000,80748950000,1000000
자산총계,27997820183,33304406656,37374688116,37698306348,48396061126,69431873501,68694516967,70316095443,72079951048,1000000
당기순이익,-7040168336,907963171,3965042772,-9499633081,-13791024608,3836344193,2915067952,2552874327,-1027582879,0
영업활동현금흐름,2636254840,3592942973,2064233789,977023156,5852390394,5496613064,5078869802,5434634244,1284214824,
영업이익,-7009438001,900275706,3951165153,-8137108442,6165778166,3776552441,2862132428,2468266144,-1262949604,0
매출액,7451266418,8902206597,6870390932,8774722448,11261431742,10914740641,9362068367,9684826135,4395168937,0
종가,1235,1795,1845,1710,2020,2210,3785,4495,4835,
시가총액,19944990650,28988873050,29796362550,27616140900,32622575800,35691035900,61126955150,72593306050,78084234650,
상장주식수,16149790,16149790,16149790,16149790,16149790,16149790,16149790,16149790,16149790,
