,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000,9000000000
자산총계,544203895893,529095625262,481363050061,422699479386,420777877045,379386575748,314056450617,259364139065,217758967509,211662836074,217610158437
당기순이익,48133991759,29537933485,76109661541,34480245639,52661007524,43014983944,18187833310,14178394309,7607700378,21832528541,13481988175
영업활동현금흐름,74423456858,33965815142,44894846645,4003644431,-10166679001,39567096768,10297022157,21609933851,17159283620,-3121727058,30656121253
영업이익,53346881717,33378333241,97031791961,36224872566,15057828818,25892285646,24898187891,20181137539,12886863479,23524231869,12267135062
매출액,758466561183,772099734268,788794392258,714004564710,536867695819,517079638295,449212272715,368152469401,297863639213,389260967631,293191890112
종가,17050,12300,12450,13500,11500,10600,7310,5970,5550,5950,5650
시가총액,306900000000,221400000000,224100000000,243000000000,207000000000,190800000000,131580000000,107460000000,99900000000,107100000000,101700000000
상장주식수,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000,18000000
