,2020,2019,2018,2017,2016,2015,2014
자본금,5208918000,4975000000,2487500000,2487500000,2487500000,2487500000,750000000
자산총계,66981349612,52878565077,44301261119,40563918629,37782411542,35219911109,23432994010
당기순이익,4713574554,-776324073,716158106,1261621673,2746852708,2318480936,5411400796
영업활동현금흐름,4209360283,4367750258,1258494681,2485448093,3516848131,2469171383,2397054530
영업이익,3337471121,2098266819,742066969,2031552488,3707873668,2757036738,678542158
매출액,49064655506,42843623830,33220129058,32906558191,32505046009,27131081087,19420920023
종가,6280,9060,11150,13100,13850,13650,
시가총액,65424010080,45073500000,55471250000,65172500000,68903750000,67908750000,
상장주식수,10417836,4975000,4975000,4975000,4975000,4975000,
