,2020,2019,2018,2017,2016,2015,2014
자본금,28804748500,21102372500,18420228000,16146274000,7326919000,6452284000,10052121000
자산총계,185319732897,154372206243,127635929244,40446347059,20633896579,14568353953,22070092309
당기순이익,-7018067067,-5132905893,9648779784,-7918302817,,-2921940826,-6640654108
영업활동현금흐름,-6527427044,81143532189,-71708855908,-12611598782,683046579,-3595041263,3514928464
영업이익,-3099301367,591244963,1838309216,-4334582186,-5824099980,119230433,-4513347377
매출액,21886052845,104940554460,31021854002,13455342456,5908247817,25472924054,22276260098
종가,1210,1690,2070,,,,
시가총액,69707491370,71326019050,76259743920,,,,
상장주식수,57609497,42204745,36840456,,,,
