,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,4224956000,4224956000,4116456000,,,,,,,,
자산총계,146524690819,123740059209,109270704139,,,,,,,,
당기순이익,-120627926,8496241936,5600658773,,,,,,,,
영업활동현금흐름,6467632718,2937570576,5858274917,,,,,,,,
영업이익,2508611301,9836289356,5879928322,,,,,,,,
매출액,71190955347,74368075692,66504619851,,,,,,,,
종가,14800,9600,9390,4810.0,5590.0,5670.0,6280.0,9810.0,11100.0,6730.0,5620.0
시가총액,125058697600,81119155200,77307043680,37785214740.0,43912546860.0,44540991180.0,49332879120.0,77062984740.0,87196649400.0,42398993270.0,34844000000.0
상장주식수,8449912,8449912,8232912,7855554.0,7855554.0,7855554.0,7855554.0,7855554.0,7855554.0,6299999.0,6200000.0
