,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,58432690000,58432690000,58432690000,58432690000,58432690000,58432690000,58432690000,58432690000,50654945000,50654945000,48997345000
자산총계,2151399593550,1959299527595,1723409866445,1703581525062,1550614664028,1415128445571,1330351374207,1104264800881,954379519533,860353832426,768823264057
당기순이익,89270741454,-11287400054,34249899538,56711043492,65152450728,95687082437,86789122722,72027708210,55611788487,57600773759,113974766371
영업활동현금흐름,35973500914,40291382029,14410216138,57879005794,-1742284529,45243777661,56763005923,29689475479,50756715565,54855488728,84972670212
영업이익,,,,,,,,,,,145628693218
매출액,,,,,,,,,,,791015316627
종가,406000,132500,136000,226000,157000,183000,137000,124500,138500,146000,139000
시가총액,4744734428000,1548466285000,1589369168000,2641157588000,1834786466000,2138636454000,1601055706000,1454973981000,1403141976500,1479124394000,1362126191000
상장주식수,11686538,11686538,11686538,11686538,11686538,11686538,11686538,11686538,10130989,10130989,9799469
