,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,18454715000,14191160500,13262092000,13240735000,5385272500,6187922500,30644779000,4910232500,21173308500,14708983500
자산총계,87885496181,123890346430,214928992997,152808469453,115313855158,32748490674,30689936435,85251013482,56549087473,55280900709
당기순이익,-22055627207,-89255580230,-1446309384,27396804638,13320660925,-14379112492,-8925390337,-16493581847,-5714555167,-9979272310
영업활동현금흐름,-5024574706,3502549856,-31564161777,-20597799028,7084510593,-16235111404,-5325156802,-1464111960,-2305591788,-353174154
영업이익,-12264644919,-52012690009,7136758050,22303352210,13337890013,-10740092211,-20165562934,-12812288866,-5009653921,-8810890328
매출액,30519229493,52618530161,132015283911,129713291469,83423744171,8011256725,7148922532,30094730944,50422207321,57607366749
종가,2410,4280,10900,14950,,,,,,
시가총액,88951726300,121268116160,289094487000,395897976500,,,,,,
상장주식수,36909430,28333672,26522430,26481470,,,,,,
