,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,6654577500,6636858500,5730639500,5691483000,5691483000,5691483000,4378064000,4378064000,1926663500,1593330000
자산총계,64530001772,67037070873,48132792240,48362692560,49450807285,56732917253,57925891102,51927729857,44373546046,35881374888
당기순이익,2493206711,3174111773,1499298697,925182969,-3253086402,-2057489286,-3637830155,2090101235,2661934676,369816040
영업활동현금흐름,5806761086,4268180173,2392792299,1928926482,3334694745,1415028190,2054248101,2815423998,4616313252,2961259458
영업이익,2611810716,4493253963,2126570162,1197125407,-2181141149,-867685847,-2812164743,3513050313,3553960383,1917996919
매출액,42758550223,43411471480,32617077146,24427155627,24862602800,26438087259,23844840067,42973772596,42339918384,30746138988
종가,6840,7670,3100,4130,4150,2700,3660,5650,,
시가총액,79391661120,88753635100,35529964900,47011649580,47239308900,30734008200,32047428480,49472123200,,
상장주식수,11606968,11571530,11461279,11382966,11382966,11382966,8756128,8756128,,
