,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,5914429000,5914429000,5914429000,5914429000,5914429000,5914429000,5914429000,5914429000,4709035000,4709035000
자산총계,167829010357,199873920742,205261964208,259752616849,246716567911,227192888103,237800301245,233289896849,185368364753,180259257166
당기순이익,2771232829,-34342177557,-13912828379,-8240874320,-12398501825,2053997951,3464886205,9405147623,9362181150,6534485595
영업활동현금흐름,15362551984,-6548040462,14262948987,-15793685478,-5182841148,15889578059,812052261,6009495471,12888692957,7519798020
영업이익,5152838429,-309065510,-2970860399,3753607839,-8056999711,3577372591,6729485413,11085213878,12193885218,8257211709
매출액,205881740065,263013506964,163341579807,286520409254,206895556130,228564197661,234650989444,272532506169,165981137805,148439295347
종가,4085,3980,4460,5750,6520,9150,8240,8400,,
시가총액,48320884930,47078854840,52756706680,68015933500,77124154160,108234050700,97469789920,99362407200,,
상장주식수,11828858,11828858,11828858,11828858,11828858,11828858,11828858,11828858,,
