,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,37054535500,36713620500,35506505500,33191693500,32599042000,32599042000,29532556000,28676694000,28351972000,19004121000,14870168000
자산총계,163473914490,153556593697,158378394722,150611299975,139536282805,136460732971,212951841798,236351671059,244751332691,229169053285,177772954469
당기순이익,-8976673824,6184460920,593955832,-13790199483,-4227121694,-35339276312,-5415302607,4286602840,-8666837964,2363490675,-23814387527
영업활동현금흐름,3345628025,26054728199,2906528669,22461737955,11328681957,7121068989,12043852849,7659553627,3706208548,24436737572,-8584300496
영업이익,-4666113747,16670141881,3372473930,24862904209,10705791263,-22580059276,3082335062,7992790867,3266575919,9749987485,-4435847210
매출액,215486247848,217056054963,165400317732,181187121056,155021724170,197144902705,402101768287,420459990699,519134278265,394141996158,266097690077
종가,4215,2745,2840,4995,1685,1250,1640,1860,2050,2165,4340
시가총액,308719067970,199180296360,199217190320,327258783630,108399371135,80414963750,95446358360,105066331500,114467553550,80412709285,121887177020
상장주식수,73242958,72561128,70146898,65517274,64331971,64331971,58198999,56487275,55837831,37142129,28084603
