,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,5451633500,5162239500,4725000000,4725000000,4725000000,4725000000,4725000000,,,
자산총계,121907800814,128699079830,135107636755,94017485363,82245350323,60444248116,57979621866,,,
당기순이익,1959892035,-2807987397,2270009944,1511038705,4734335403,3969402046,3171048582,,,
영업활동현금흐름,3840958549,6382993357,1446615771,2747704146,2429830014,2797796193,4021923913,,,
영업이익,794841100,535865165,1120695517,1300580884,3854998163,3248688924,2015387283,,,
매출액,79347760986,84685070068,78436413656,51592714538,54390114990,50815110054,49314278974,,,
종가,2910,2480,2770,2700,4390,3625,2680,2560.0,2535.0,9160.0
시가총액,31728506970,25604707920,26176500000,25515000000,41485500000,34256250000,25326000000,24192000000.0,23955750000.0,57708000000.0
상장주식수,10903267,10324479,9450000,9450000,9450000,9450000,9450000,9450000.0,9450000.0,6300000.0
