,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,52229120400,46585954000,44187654800,29915145600,12159395500,9058790000,9058790000,8630265000,8202207000,4125328500,3715327500
자산총계,442201220723,349790576868,341707804773,197749257420,183228091735,136686092832,178606724948,226721377390,193217168413,156458783678,107606143929
당기순이익,26313784152,-13938111885,8459847710,7844283479,705934563,-26240297277,-13902666645,27596069692,26760305119,34807634933,13907668372
영업활동현금흐름,39200725284,22683378541,16056790963,16980052736,18797449197,-3624968102,19153652572,30888740158,66678593800,-4314839182,30151569737
영업이익,16745298189,10713375266,12206028157,11280513436,-3384439801,-13920200142,-4398793493,47684108963,35977512955,36646157622,12433812819
매출액,220136370489,168039893487,141385799462,168217687109,139482357862,196945434129,234948436914,556456126219,485403837890,446499000911,221482816689
종가,1795,1300,1005,1180,6460,2810,4720,11400,16800,19100,14350
시가총액,468756355590,301420975700,222042965370,176499359040,137719389860,50910399800,85514977600,196770042000,275594155200,157587548700,103288645250
상장주식수,261145602,231862289,220938274,149575728,21318791,18117580,18117580,17260530,16404414,8250657,7197815
