,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,8974163000,8759989000,8373248500,8323248500,8225332000,8225332000,8222032000,,,
자산총계,233099358269,203772358055,191224176544,236230285569,241202452407,119251151652,111902827588,,,
당기순이익,33458701926,11151768378,29833627101,24491202829,10353733703,266519897,-1653611772,-11143900613,,
영업활동현금흐름,49529874165,23965782108,29834566251,-11883556749,-9107735078,2204274913,-4261804429,17054158867,,
영업이익,50068252607,14295627577,39698698516,36878751121,16133149831,1130135132,-3906055848,-14607289631,,
매출액,308965253531,121604632064,233974936899,311847747945,230909153870,16862532539,46403976724,7560535469,,
종가,18300,19650,6720,13750,17950,6840,6400,10250,11000.0,53100.0
시가총액,328454365800,344267567700,112536459840,228889333750,295289418800,112522541760,105242009600,163996556000,170716304000.0,411781579200.0
상장주식수,17948326,17519978,16746497,16646497,16450664,16450664,16444064,15999664,15519664.0,7754832.0
