,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,7287277500,7287277500,7060777500,6805286500,6410012000,6078122500,6078122500,6078122500,6078122500,6055620500,5606602000
자산총계,107005217551,43117465878,28388611217,26928764786,28645178139,26339510937,27814881022,32210700059,30173046477,39302259648,55680020628
당기순이익,9724194191,-1480872708,973500963,-1397114889,-7269521562,-2298968417,-2388126936,-5457455116,21176452,-12606592230,-7607545532
영업활동현금흐름,25517860787,8867118212,3640312765,-136473714,5084533263,-2112000451,-1615866764,-420071933,-2785690082,-841360344,3075517099
영업이익,9994033219,-129606437,1172741221,896859197,-1581945194,-571032213,-697967474,-5967403138,-2899429445,1172684511,885672601
매출액,258889800101,159566747082,131555043046,100467714285,64144925590,38226876296,36164530723,37186807701,39669974016,49990509525,49037555740
종가,14100,4200,3225,2300,2010,1790,717,985,,,
시가총액,205501225500,61213131000,44994168000,31304317900,25768248240,21759678550,8716027665,11973901325,,,
상장주식수,14574555,14574555,13951680,13610573,12820024,12156245,12156245,12156245,,,
