,2020,2019,2018,2017,2016,2015,2014
자본금,4985597000,4985597000,4673876500,4459026000,4373230000,4373230000,3158802500
자산총계,175646541389,138421304730,128275533453,129739260179,131158761772,115899949571,59164572945
당기순이익,17214819355,12129998566,10760131566,13806597711,10470224079,11622598005,6641897485
영업활동현금흐름,23762116518,13809722494,23802879239,8765496460,7609285004,11706215755,6868014499
영업이익,16639710158,13276315989,10692527344,12410143405,12839005033,14049862368,8014534357
매출액,98480868087,78618778772,64831668744,54727015692,47133616792,42133250133,29181641066
종가,23750,23150,27600,43200,33550,61800,43250
시가총액,236815857500,230833141100,257997982800,385259846400,293443733000,540531228000,246050590750
상장주식수,9971194,9971194,9347753,8918052,8746460,8746460,5689031
