,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,13637510000,13637510000,13637510000,7637510000,7637510000,5068665000,4829050000,,,,
자산총계,61587657465,59101420006,60009175779,47939140720,47183928914,48266964304,49142502028,49091277877,48206600893,39664967771,43674687704
당기순이익,2124691550,534329157,920419858,-1687683702,-1039064813,11582368,-6929666684,1350627654,-3035062182,-171103875,261171208
영업활동현금흐름,6527680358,3850783927,-516049189,1986998195,1800087280,576690242,-5535742893,2746186491,5174518461,6578871205,6116246016
영업이익,2251717752,973898789,1260673640,-364196789,491822176,1746697533,-2732332179,2872881528,-3005115605,1169352107,913895159
매출액,47818752860,49397596957,48285361444,34944446406,52553155029,51504259567,47225337853,50471129603,38595983290,42013014838,42707059071
종가,1420,1500,1390,2575,3040,2385,3195,1630,1705,1380,2090
시가총액,38730528400,40912530000,37912277800,39333176500,46436060800,24177532050,30857629500,15742703000,16467060500,13328178000,20185429000
상장주식수,27275020,27275020,27275020,15275020,15275020,10137330,9658100,9658100,9658100,9658100,9658100
