,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,6433210000,6433210000,6433210000,6433210000,6433210000,6433210000,5043373000,5043373000,5043373000,5043373000,5043373000
자산총계,1049132498425,1004978011306,909300696179,838310851513,711986084245,582147905308,249689386793,118273996186,100424364842,75253801848,66321272076
당기순이익,76429518348,109600865056,129687281094,142375413542,151767134894,125815627149,79212062699,19349936455,20460501531,4146282829,4142862235
영업활동현금흐름,102539574683,129830247062,128609494101,134548049967,155990506432,137961285498,83060242061,10599971129,26140731931,2381538420,2337543161
영업이익,114117329578,125954719631,146639198465,194647098905,191976468206,165925917317,101210449784,7732742776,16062637270,3132325770,2330969527
매출액,508988651181,469293086352,481754716811,507987250927,513049917922,433532037867,234687857762,81351403734,76923740362,36224675526,30916857302
종가,159300,107500,129000,136100,87200,118500,135500,25200,48500,22000,13300
시가총액,2049620706000,1383140150000,1659768180000,1751119762000,1121951824000,1524670770000,1366754083000,254185999200,489207181000,221908412000,134153721800
상장주식수,12866420,12866420,12866420,12866420,12866420,12866420,10086746,10086746,10086746,10086746,10086746
