,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,13448080500,13448080500,10948080500,10948080500,10948080500,10948080500,10948080500,10436661000,10436661000,10435683500,10435683500
자산총계,53273540288,55702503911,46444144663,60058074995,81428158530,69775982808,54240480220,65267158658,70854564416,83459101037,74397529011
당기순이익,-1975474587,-1917457613,1109913528,-12292550340,1766272796,9302728975,-4966813844,-10060951228,-58481270,12926409,-20950719836
영업활동현금흐름,-1266696902,-2999185052,1222806910,-496006865,313010110,12012101032,-1022310382,4109315916,13680314489,1729858364,4799517622
영업이익,-1359026245,-2068422836,944536701,-11927685545,3711131775,10396218956,-3499374145,-8758026089,1906628961,2126382077,-13322183800
매출액,85260555025,73402174436,99181868356,104074946240,129315002854,125089089431,53055084107,58244255638,80355159236,74013199003,75392087894
종가,1760,1550,2230,3645,6860,5720,2900,2450,3500,4165,3500
시가총액,47337243360,41689049550,48828439030,79811506845,150207664460,125246040920,63498866900,51139638900,73056627000,86929243555,73049784500
상장주식수,26896161,26896161,21896161,21896161,21896161,21896161,21896161,20873322,20873322,20871367,20871367
