,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,23642920000,17882570000,11073150000,11073150000,11073150000,11073150000,11073150000,11073150000,11073150000,8298150000,7886900000
자산총계,2227147661818,1645170543768,1173209251233,1212164509643,1157648505789,1033758137281,887193336706,785727184799,682227219148,611831236816,526338256465
당기순이익,18190877964,16301183725,3295366951,9396083009,6830557286,17141927591,19037051349,18008835060,17327888535,14167730689,12594492140
영업활동현금흐름,-123803503190,-54939756666,-25344892322,-49589026733,-71954546097,-53176047737,-70541354413,-53648506036,-47782418645,-57531436884,-13345797780
영업이익,70795481401,41540309044,21844983105,38012063220,32721509141,40256530574,43734077994,44532395709,47002782512,43806103758,41252687471
매출액,863467690572,640883398984,652521822123,636765265938,647644443688,632145881647,570015231373,475737138726,401375627133,401149063398,367863271611
종가,9050,,,,,,,,,,
시가총액,427936852000,,,,,,,,,,
상장주식수,47285840,,,,,,,,,,
