,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,9987179000,9987179000,9987179000,4932546500,4932546500,4932546500,4932546500,4908796500,4865796500,1550000000
자산총계,115873703616,132327492511,181113005523,228610735656,97680845625,54815328809,51601885667,50810196422,47250708966,27263570221
당기순이익,8000230076,-1409015838,15963475586,16516236785,9169784154,2062798315,71890315,4802413421,7333653569,
영업활동현금흐름,12766235451,-10980127109,-7966977007,55057874587,20703617930,6517048756,4514535238,6795521176,7067539708,
영업이익,10632862561,-5920800367,22136119494,19990221683,10856284019,2918388623,1613779854,5718412922,8289363342,
매출액,145800636256,167066127830,240874982521,154022566484,122808109079,53135860618,47214078560,47001688475,45713836834,
종가,8880,7080,6410,31000,10650,3215,3180,4890,7330,
시가총액,177372299040,141418454640,128035634780,305817883000,105063240450,31716273995,31370995740,48008029770,71332576690,
상장주식수,19974358,19974358,19974358,9865093,9865093,9865093,9865093,9817593,9731593,
