,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,11000000000,11000000000,11000000000,11000000000,11000000000,11000000000,11000000000,11000000000,11000000000,11000000000,11000000000
자산총계,378376164732,374944125540,385639759305,360582907896,346272695656,340734967739,330426535825,316080665111,306873292208,312696482904,252798955712
당기순이익,4515767538,7454029037,12656667470,8714914683,7151267435,16010815330,21339917327,15016978483,15350624887,27028127085,14797307355
영업활동현금흐름,13341379474,17816294774,8985450656,6065164856,18423040325,25221927384,22287063351,13345933602,19153164556,8795175363,6672583118
영업이익,1428681891,6871972032,8557750565,11012310348,4172137144,11082779634,21874029399,13286833452,10666515122,22616568000,10004882028
매출액,161745983859,206476470990,215559439870,208441140327,174778620859,199324536930,245639482074,219512361196,240406158253,252081752186,165715455953
종가,32400,40000,41100,55600,50400,55000,64700,49950,42950,44850,39500
시가총액,71280000000,88000000000,90420000000,122320000000,110880000000,121000000000,142340000000,109890000000,94490000000,98670000000,86900000000
상장주식수,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000
