,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,5356812500,5356812500,5356812500,5356812500,5356812500,5356812500,5356812500,5356812500,5111250000,5111250000,3250000000
자산총계,153284322058,158275548798,133139040855,93786394887,101081179365,94319567621,84215250867,91731815415,74578040443,79261632852,64606741928
당기순이익,25995507333,21072335588,10014200566,-2843948104,-363746051,1522984886,3675952981,689520692,1765036143,7599176541,6902114692
영업활동현금흐름,10299920384,22805308296,8600787512,2703543140,1373020136,6917473304,-3372363869,4276138330,1520707883,5641345765,-2252484300
영업이익,33383569958,28340545494,13388571793,2430257295,1622453939,3077407108,4835970203,2166343426,2830465348,9453890208,8080966373
매출액,212274586958,165590076590,112079199952,95411937530,92322690801,80220194421,76657155875,71253492033,55754499095,53682905122,43998034073
종가,19700,,,,,,,,,,
시가총액,211058412500,,,,,,,,,,
상장주식수,10713625,,,,,,,,,,
