,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,10731777500,10731777500,10731777500,10731777500,10731777500,10731777500,10731777500,10731777500,10731777500,10731777500,10727277500
자산총계,195284638326,197100484106,212504968804,211510720726,239635540799,223891016059,220630105791,203084253050,172338241295,165574497136,140639623840
당기순이익,7846001876,554786328,8253857881,-6068056236,3120400262,6073138665,8771236244,24655521071,23090640394,22392290615,21425440822
영업활동현금흐름,-1790529624,-32141012929,4109311626,1382776837,24799324128,-8050437522,34193006727,17211324621,16216098584,46111073996,26180327393
영업이익,7236537047,1924267179,3223754129,134745482,14307966209,11282616631,13206742905,28199263182,27817472971,30704347593,29044608760
매출액,153707357447,162067187046,159763050612,197964757625,257673244164,215442747461,198639567469,197205406926,193515017346,200694021651,154994230068
종가,6310,5400,4940,9220,8200,15100,14500,15600,13050,11800,13500
시가총액,135435032050,115903197000,106029961700,197893977100,176001151000,324099680500,311221547500,334831458000,280099392750,253163749000,289589242500
상장주식수,21463555,21463555,21463555,21463555,21463555,21463555,21463555,21463555,21463555,21454555,21451055
