,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,6823444400,6235944400,6235944400,6235944400,6235944500,6235944500,6235944500,6235944500,,
자산총계,35258454994,35865846993,27480264671,29821380026,41542875972,39438707815,38784668193,40558919952,,
당기순이익,-3258438135,6709220,-2714528294,-9736883327,249933719,631685043,-1654319148,453682158,,
영업활동현금흐름,-107007796,237732856,-516477354,-2997569378,1428760294,-2883223117,-931861276,1626154187,,
영업이익,-3178049013,-159811361,-2276972994,-7255525769,163089517,133554978,-2099117188,356439013,,
매출액,27772933812,24722106229,24088357114,27191581036,24657739983,29929259013,25277088040,33667110807,,
종가,3900,1760,1205,2350,4475,4335,4880,1840,3075.0,2490.0
시가총액,132204040800,54876310720,37571565010,73272346700,55811703275,54065638815,60862818320,22948275760,38351058675.0,28414054830.0
상장주식수,33898472,31179722,31179722,31179722,12471889,12471889,12471889,12471889,12471889.0,11411267.0
