,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,3889283000,,,,,,,,,
자산총계,717745270916,,,,,,,,,
당기순이익,64882603625,,,,,,,,,
영업활동현금흐름,138419927306,,,,,,,,,
영업이익,103956835667,,,,,,,,,
매출액,470067532131,,,,,,,,,
종가,272300,84300.0,47550.0,67500.0,60400.0,40650.0,32150.0,44600.0,46750.0,38600.0
시가총액,2118103521800,1466674245300.0,827287786050.0,1174383292500.0,1000414924400.0,673292494650.0,528933407500.0,722820782400.0,757665282000.0,566917736800.0
상장주식수,7778566,17398271.0,17398271.0,17398271.0,16563161.0,16563161.0,16452050.0,16206744.0,16206744.0,14686988.0
