,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,2963389500,2963389500,2963389500,2963389500,2963389500,2963389500,2963389500,2963389500,2814200000,2814200000,2814200000
자산총계,193275586655,204059370325,143682540551,116933657088,108376664800,90882279689,140569823841,131865484834,100887427883,92727007006,86929072856
당기순이익,9947438181,18906590196,17552174648,12434562860,12902319265,10492708092,10397582025,6302289795,9024094344,5245538415,4260903574
영업활동현금흐름,27712073448,24359579324,11572085510,25926199318,17471231665,6702310606,12715937461,8545245874,5338345118,2565802211,3161535755
영업이익,13721745668,24178088094,21830440301,15107677382,17830238599,11941340584,11729237648,6061501250,4660786876,4167528515,3487573921
매출액,260018565092,288001021843,240025980427,201225659205,186478433053,135575460422,128578626796,108636224026,80439536730,63127891260,53508864372
종가,34300,34650,44100,32950,31950,,,,,,
시가총액,203288519700,205362892350,261370953900,195287368050,189360589050,,,,,,
상장주식수,5926779,5926779,5926779,5926779,5926779,,,,,,
