,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,8765250000,8765250000,8765250000,8765250000,8765250000,8765250000,8765250000,8765250000,8765250000,8765250000,8765250000
자산총계,151268456033,147422080194,147620181457,128890685849,117782559334,110081235374,105861241265,111496083807,101942030783,90597062511,93317777503
당기순이익,7277825185,8217882876,13874939071,10724203878,7219658782,7245623449,5785993270,3033460080,3375748631,3349280067,1320281008
영업활동현금흐름,12085718247,15143317472,14854290287,14898480077,4948272810,6134547748,5616572276,6334550300,9110539966,-1324898230,5010623522
영업이익,10870078156,13342571089,17196078341,12701364385,8842418890,9832999238,9643460001,5035946797,5738400959,3373348201,2411305644
매출액,118930331790,133903684002,163612643435,143089164291,113892163819,110754964697,103538393399,95237686885,83325226439,80976404994,72063510687
종가,6820,6550,6750,7940,9700,13200,9500,2730,2615,2160,2065
시가총액,119558010000,114824775000,118330875000,139192170000,170045850000,231402600000,166539750000,47858265000,45842257500,37865880000,36200482500
상장주식수,17530500,17530500,17530500,17530500,17530500,17530500,17530500,17530500,17530500,17530500,17530500
