,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,9099829500,9099829500,9099829500,8921401500,8921401500,7030786000,7030786000,,,,
자산총계,260172487257,242863497533,209132059551,188271346930,173304444901,128885823080,127268956136,,,,
당기순이익,21890100887,18424856953,9033205090,11581612033,5485020796,3845591707,3748801886,,,,
영업활동현금흐름,33608411968,30470430401,17208370371,16534206696,9269533011,10806012945,12038876463,,,,
영업이익,31696873181,26157695213,14934316274,12525143376,9353950461,7615206899,7038254444,,,,
매출액,106033655328,98620698865,76070963217,75231069096,58062571964,48750522191,48634543315,,,,
종가,13750,10450,4480,4200,3510,3415,3650,2220.0,2690.0,3000.0,2670.0
시가총액,250245311250,190186436550,81534472320,74939772600,62628238530,48020268380,51324737800,31216689840.0,37825628680.0,42184716000.0,37544397240.0
상장주식수,18199659,18199659,18199659,17842803,17842803,14061572,14061572,14061572.0,14061572.0,14061572.0,14061572.0
