,2020,2019,2018,2017,2016,2015,2014,2013,2012
자본금,6057355500,6057355500,6057355500,6057355500,6057355500,5649845500,5411714000,,
자산총계,183866179504,149710472221,155072728070,139163927615,128427623026,81271055198,80349028556,,
당기순이익,14688488615,4800282360,24483831582,12171345266,13211432367,6998866556,1974261706,,
영업활동현금흐름,-2704875055,-8148698077,29648524903,11254236853,9696679673,3183539136,9580949581,,
영업이익,16717496209,3785364782,29219693732,20821518213,14020478279,8329362149,832739588,,
매출액,92583831607,49953293715,129129270694,100780806399,76414019347,45120053249,32803707370,,
종가,10900,10850,10000,20700,25350,22200,10000,11300.0,12500.0
시가총액,132050339000,131444603500,121147100000,250774497000,307107898500,250853140200,108234280000,119292631000.0,128428375000.0
상장주식수,12114710,12114710,12114710,12114710,12114710,11299691,10823428,10556870.0,10274270.0
