,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,16442146482,16442146482,16442146482,16442146482,,,,,,,
자산총계,246083352025,238659774632,171823516717,166186371477,,,,,,,
당기순이익,1495341756,8350350219,9839994088,8384068821,,,,,,,
영업활동현금흐름,14423179363,16362935092,14876222173,8434520413,,,,,,,
영업이익,9513860800,9097331257,10837940958,10993066358,,,,,,,
매출액,140269049517,115980220052,108048039049,104885994036,,,,,,,
종가,39400,45550,46850,51800,45100.0,44400.0,34950.0,24900.0,21000.0,19400.0,21100.0
시가총액,84882532600,98131963450,100932656150,111596832200,97162492900.0,95654427600.0,75295546050.0,53644037100.0,45241959000.0,41794952600.0,45457396900.0
상장주식수,2154379,2154379,2154379,2154379,2154379.0,2154379.0,2154379.0,2154379.0,2154379.0,2154379.0,2154379.0
