,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,13777741000,13777741000,13777741000,13777741000,13777741000,13777741000,13777741000,13777741000,13777741000,13777741000,13777741000
자산총계,1096716774218,1036734076565,1140659525752,1114804846090,946103863606,779423690897,639665162234,511249333199,465495876879,359755978046,257253986457
당기순이익,45873178772,40586228928,31992580925,36218496514,32986732469,40838326421,38984077023,34870000819,25308038565,23898637307,18660702209
영업활동현금흐름,59027321601,151204014566,2155269791,-130577092589,-117994895473,-93390762086,-83349542756,-7719174376,-30378598987,-48264539252,-48613662692
영업이익,60086161884,53883905253,47951435645,47831163577,51092878392,53062308442,49916158644,45280592555,35972291812,32072900480,24666580840
매출액,373200178872,495358851261,463601464425,440174353821,438470616256,371855075973,349175823925,284260380212,264874133884,218840565128,176040948926
종가,6990,7100,5280,5990,6590,10500,15500,7400,4320,4400,3105
시가총액,184858483650,187767558500,141235934400,160227887700,176277425700,280866915000,414613065000,197944302000,115556673600,117696612000,83056359150
상장주식수,26446135,26446135,26749230,26749230,26749230,26749230,26749230,26749230,26749230,26749230,26749230
