,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,13821795600,13821795600,13821795600,13821795600,13821795600,13821795600,13821795600,13821795600,13821795600,13821795600,13821795600
자산총계,712155828911,672270312827,657866049667,584684282138,560934377186,522260144956,490785440147,460559149513,416128543684,382288038734,361754461905
당기순이익,25067503622,17412513511,38842325064,23186504359,34680194992,40256389005,38535135407,40186669520,28497818002,24747256125,22726769106
영업활동현금흐름,30540525895,11189248224,10276336139,25389706761,25595811374,28745823049,34825999237,35598284539,13361337484,19089728600,5753910334
영업이익,2724671498,-1964061687,1696646596,15086342722,27396334685,27936238398,27908476072,26597754766,21463483910,16382950944,16421359307
매출액,340807352504,332539412854,307020826321,300025162299,290286260750,293873095070,336965180463,345011552522,331265952103,306769065507,265830139803
종가,22000,20350,25000,37450,36150,,,,,,
시가총액,143000000000,132275000000,162500000000,243425000000,234975000000,,,,,,
상장주식수,6500000,6500000,6500000,6500000,6500000,,,,,,
