,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,6300000000,6300000000,6300000000,6300000000,6300000000,4200000000,4200000000,4200000000,4200000000,4200000000,4200000000
자산총계,185063889889,180073443897,174072139072,162812567101,152041005434,138654863223,128761473295,122531167456,116479111978,110676242984,109506073085
당기순이익,9147418657,9109367674,11420891348,14568365396,9409082494,8108177984,6948865973,8299595745,5750310017,7932739882,10577785605
영업활동현금흐름,18766406432,17347176689,12376276201,13974019990,12797271914,17705981920,12340347565,14781933704,9833209069,6931717851,16499517303
영업이익,11162463333,10526395454,13432094052,11316421648,11514122595,10341141052,8589027807,10363284619,7132922070,9619640610,11624196537
매출액,117989838955,121430699569,120452943490,107554086809,96762579027,101463024697,107827610337,100286996432,91829494580,80509553212,79206220696
종가,20950,16750,19200,13950,7430,10500,9740,7080,4635,4680,4980
시가총액,263970000000,211050000000,241920000000,175770000000,93618000000,88200000000,81816000000,59472000000,38934000000,39312000000,41832000000
상장주식수,12600000,12600000,12600000,12600000,12600000,8400000,8400000,8400000,8400000,8400000,8400000
