,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,24955871000,24955871000,24955871000,24641500000,21634856000,19853335000,19629070500,18385417000,11985000000,11985000000,11985000000
자산총계,675981152946,613319315927,556510004319,531201348022,553742011491,611246571930,601877690505,567236760661,496589143297,355007231809,284369703626
당기순이익,-12389206913,11233484475,10381488234,9917160801,-53314935808,-17325283923,1089118052,3206344203,735007067,16039911998,-2740803751
영업활동현금흐름,26710754695,-8694382590,14622262860,21344116958,38893352954,1228463320,11885670813,-35607135824,-69022687376,-7509117987,-29418864781
영업이익,-1965767675,43215231647,32529880454,23691492984,-48623953021,18325860100,23415632607,21868344208,8069514816,16016414446,216980709
매출액,785040341658,971638980129,972052002529,922195888986,864658855272,842559230460,798871319454,818363327992,593322835121,469367574557,315003950168
종가,1980,2645,2565,3510,3895,4045,5830,2785,28400,16650,14250
시가총액,95336182260,132016557590,128023618230,172983330000,168535528240,160613480150,228874962030,102406772690,68074800000,39910050000,34157250000
상장주식수,48149587,49911742,49911742,49283000,43269712,39706670,39258141,36770834,2397000,2397000,2397000
