,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,4963657500,3851313500,3851313500,3849313500,3763046000,1865765500,1507601000,1507601000,1507601000,
자산총계,39769436594,35860268795,31857434626,29007462341,31641418880,27612999475,19427600207,17773546434,17009667416,18617057862
당기순이익,1928354537,4521549647,2642266733,-2323250129,3554887147,2914837684,2518109726,724320291,490048236,1332393226
영업활동현금흐름,4715422897,2924818425,2895460899,-1888456667,3921150781,3152788678,3332359044,1988937152,1367487906,4931597260
영업이익,2380813796,3594631528,2022901277,-1512790142,2807134263,2347560982,2029694272,1272818108,877058938,1563557808
매출액,15400622758,16148209650,14147250500,9055717578,13680081491,12049114417,10808046375,10014759333,8874982726,8558740936
종가,12200,9520,6390,8200,13650,6000,3000,3700,,
시가총액,117611843000,70596769040,47385856530,60775341400,98759005800,20667186000,8184606000,10094347400,,
상장주식수,9640315,7415627,7415627,7411627,7235092,3444531,2728202,2728202,,
