,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,3557848500,3557848500,3557848500,3557848500,3557848500,3244848500,3025727000,3003708000,2997982500,2757980500,2738827000
자산총계,317550780871,291875647927,295628613993,126996794651,124996029195,119703451741,110788363458,122722262885,109613544861,88204429556,55251605503
당기순이익,12584787786,7660303518,1367685137,-10150600913,-3065810420,-7137452865,-4311438391,-1144796827,6410996396,9229163093,10294912689
영업활동현금흐름,24133003076,34601350893,-7979333223,1628726040,4246448882,-1783609873,9485462087,796392298,12749240203,2263139465,10481891613
영업이익,17089955501,7755524608,1670028658,1919353043,3255326090,-2523185657,147243196,4066091111,9826560844,12105046803,11335185197
매출액,286042640303,279431721340,108635626109,99361947085,96448026881,81877472312,61872371714,80856318555,87217779621,94931750861,80279645027
종가,9530,6530,4940,9550,10650,17300,13050,14700,25200,29850,17450
시가총액,67812592410,46465501410,35151543180,67954906350,75782173050,112271758100,78971474700,88309015200,151098318000,164651435850,95585062300
상장주식수,7115697,7115697,7115697,7115697,7115697,6489697,6051454,6007416,5995965,5515961,5477654
