,2020,2019,2018,2017,2016,2015,2014
자본금,5963760000,5963760000,5963760000,5963760000,2981880000,2231880000,2000000000
자산총계,128142410242,115154024255,109869101403,75464203022,69711199098,51452445987,31004580511
당기순이익,9849054886,5546481437,5558480433,6202733164,10472545192,8009502376,2854979479
영업활동현금흐름,8849265064,6861854972,7425232160,5834833434,10055049182,8349441176,2202350647
영업이익,6006945306,5974085726,6096182454,6903145107,12487072319,5345303456,2934357701
매출액,75426976312,82053819326,66371152056,66136338490,68308924314,58425383684,34497597158
종가,12200,8400,14100,12100,11500,,
시가총액,145515744000,100191168000,168178032000,144322992000,68583240000,,
상장주식수,11927520,11927520,11927520,11927520,5963760,,
