,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,77000000000,77000000000,77000000000,77000000000,77000000000,77000000000,77000000000,77000000000,77000000000,77000000000,77000000000
자산총계,7177767175769,7049658160416,5098880172660,5092274321040,4721361656921,4735505772307,2920088717488,2880089785921,2913810618014,2994028838224,2595548852045
당기순이익,154521822927,143624028195,132335836633,115101857483,273539184683,166229574312,111280931992,119046347632,123458660331,93408350120,75623482691
영업활동현금흐름,805979740330,804329097136,324777732035,442233686482,434503795819,444016125378,368414768748,294434155438,221465699876,549991583,187335411600
영업이익,252567215539,238835955920,180259204265,165713643962,218058673531,225793503700,143310178498,155049771025,140474055348,93889582615,80250256559
매출액,8862318939407,9006928792999,8691612313033,8266567147681,7402005717696,6273142139696,4962383688157,4708561835834,4377552208941,3873553080659,3280342333200
종가,34450,39250,40500,40300,47600,53800,25650,28000,29950,23150,
시가총액,2652650000000,3022250000000,3118500000000,3103100000000,3665200000000,4142600000000,1975050000000,2156000000000,2306150000000,1782550000000,
상장주식수,77000000,77000000,77000000,77000000,77000000,77000000,77000000,77000000,77000000,77000000,
