,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,8000000000,8000000000,8000000000,8000000000,8000000000,8000000000,8000000000,8000000000,6000000000,6000000000
자산총계,252937447385,240410406795,225031293123,228277238568,195724130826,177279718122,183845613539,168022215496,144933303449,145648114709
당기순이익,8975949927,8785193596,8019140276,11030446592,10743309602,9987441799,6813827669,6593785884,9184866867,8795802320
영업활동현금흐름,17350176366,13763610911,4576784514,6412606316,10527608296,28237164022,2819729618,4170586901,6902057749,12771275687
영업이익,12075679671,10659340231,9905832148,13891641411,13355716132,12740109103,8918909246,8630765706,11860284498,11438471456
매출액,230979854250,236324122853,236022374628,226371576785,201060062780,214768290579,219767095977,201149216168,204350488250,212672794561
종가,6250,4590,3990,5170,9300,4090,3665,3870,,
시가총액,100000000000,73440000000,63840000000,82720000000,148800000000,65440000000,58640000000,61920000000,,
상장주식수,16000000,16000000,16000000,16000000,16000000,16000000,16000000,16000000,,
