,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,18556763000,13351492500,12188228000,9012246500,6894935500,4013597500,3811113000,3503000000,1751500000,1751500000,1751500000
자산총계,64080478822,86165522011,105752053135,96133679328,78728436454,35940282619,32900712451,33420808869,24691488304,21792953062,17980203032
당기순이익,-26188068939,-21468230359,-25175736403,-25647764017,-487710990,1844631868,2398781202,3036791038,3139677984,2390669390,1903352034
영업활동현금흐름,2219828390,445861008,-3947754388,-2955947763,377162941,1626472894,3021178189,6516518626,3641199553,2112378165,1084963728
영업이익,-1985097224,-10802300116,-9452648670,-10006674480,2563643963,1083906158,2293302049,3549051095,3081087925,2094498226,2041802367
매출액,38811176495,40782023907,41118775748,39454564649,39181812784,31922859533,31509877529,29101196965,28815346010,22763586389,19218229801
종가,2945,2630,5400,8140,6380,10350,4985,5340,5750,4790,6450
시가총액,93665386325,70228850550,131632862400,145937086460,87979376980,81986624550,37996796610,37412040000,20142250000,16779370000,22594350000
상장주식수,31804885,26702985,24376456,17928389,13789871,7921413,7622226,7006000,3503000,3503000,3503000
