,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,9288359500,9192697000,8969483000,8374468000,8374468000,8374468000,8195965000,8195965000,14432424000,14432424000,13418102000
자산총계,1218505783282,1091947071919,879300730103,746857715191,567569888187,499515755003,378190350479,280641009792,295606987556,226518022016,188027935411
당기순이익,155093196201,71102019210,87309382318,51663997610,51001541543,1043683336,27447787494,12717541681,11105813689,6913032865,568712289
영업활동현금흐름,83326142690,84102124993,38455787298,68303392336,25257525875,26535547415,29225157658,13425256630,18257937154,15609991903,14071210774
영업이익,157504827481,81886084099,85141067467,81763630838,61183968696,54180519943,32669686520,19287546937,13686818448,4380997695,2854937284
매출액,675480246344,499538615091,483253404999,408327745036,330438588906,299567094916,222474428772,132262221010,106625624264,51061949405,35201717853
종가,25950,22550,29550,40800,33700,65000,43200,13450,15150,,
시가총액,482065858050,404523683300,530096445300,683356588800,564439143200,1065475450000,708131376000,220471458500,142123301400,,
상장주식수,18576719,17938966,17938966,16748936,16748936,16391930,16391930,16391930,9381076,,
