,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,18677012200,16397289600,13975638200,11093566200,4944972500,4746583000,4370643000,4370643000,4370643000,3477786000,2977786000
자산총계,135740118691,42734247026,45580695166,74396583432,42616151524,25566263198,31221323152,44803528379,49062057104,53618356676,39696493162
당기순이익,40983955742,-9519403684,-19026770757,1742449816,1091840634,1278796442,-14468953530,-5430161141,-5139973606,1323555181,1240383059
영업활동현금흐름,-11040435525,1730494448,-8532451482,5389486776,-1765512726,1455183962,-222343738,2105901877,-512747422,-4106434267,
영업이익,-8908435486,-5172777280,-8062766139,4369941289,1625225916,1445319834,-7462863077,-3308753535,-4302709338,1446723854,1433839400
매출액,20729242425,17620759665,30729831152,71499983026,45094012424,27151771036,31490484848,42405522519,31078714748,50242852546,31658452641
종가,1735,1090,,,,,,,,,
시가총액,144090264840,89365228320,,,,,,,,,
상장주식수,83049144,81986448,,,,,,,,,
