,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,26120319000,26120319000,26120319000,26120319000,26120319000,25767378000,20901869000,20901869000,20600250000,18657500000,18500000000
자산총계,220132430899,191383402868,162304333363,168695546893,124730823162,117125562001,87171186696,97851601900,125153772923,105455816309,124924222379
당기순이익,19764498918,19174349790,3300102186,5813253664,2026026424,-7077356954,-12658084909,-21498896519,-2923751106,-14525739983,683123750
영업활동현금흐름,929290569,20490918611,-2994392103,42138652265,3950368121,-454023696,-3518357344,-7780098853,2196009501,7413981104,1154406124
영업이익,5935188193,17089604759,5473828377,3540013299,285400581,-4279947876,815263680,-12982813136,-3064263464,-6604168438,7310633203
매출액,88602270090,108452042397,91839350940,84230756083,82881524071,80022559942,80879668139,74228313768,76027305223,87701600683,106903737145
종가,37500,36300,36200,24400,13150,13150,3840,4170,8650,9130,7360
시가총액,1959023925000,1896335159400,1891111095600,1274671567200,686964389700,677682041400,160526353920,174321587460,356384325000,340685950000,272320000000
상장주식수,52240638,52240638,52240638,52240638,52240638,51534756,41803738,41803738,41200500,37315000,37000000
