,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
0,3S,-0.43058556121171854,-0.15245646014538733,-13.278111775233304,5.7173632105707615,4.413528037296479,-40.5717913531911,-48.280511168828575,-0.04192859333216482,116897974330
1,AJ네트웍스,0.3647661320958317,0.008205952599125783,17.8196368249789,6.5,,-1.6298117355215713,,,304344917500.0
2,AK홀딩스,2.0127831954878337,0.04862324654509031,5.564434373810182,11.2,0.2539035966992666,2.3306590512392464,3.4720103045709196,0.07792628497834608,741863416000
3,APS홀딩스,1.921286134573899,0.04853896069722997,,,,,,0.057021999365643866,
4,AP시스템,,,,,,,,,764457335850.0
5,BGF,3.72609615171262,0.09627612102590345,,,,,,0.005315387012909032,
6,BGF리테일,,,,,,,,,4052995725000.0
7,BNK금융지주,0.3179247462270466,0.005542386262137014,5.460411687362745,1.736,12.975733649370767,-2.5129713743598807,3.971914598010395,0.007619426343358772,2829117935280
8,BYC,4.176968157380952,0.023932910064897738,14.134890921154218,59.04098928571428,1.1704660783719607,5.643143977591143,15.350038809976708,0.022038320383480307,247972155000
9,CJ CGV,0.5313148842890798,0.0022117082265488783,265.00292794995937,140.8,1.0401544223356674,7.9321969053740835,21.180340942647774,0.027672319222506087,1489756435200
10,CJ ENM,1.048443771637376,0.011832939621075048,,,,,,0.06496244134206179,
11,CJ,3.608422680557954,0.021097077935985323,9.575069746786909,34.55089884223019,0.22777213260684395,2.6083911442669283,4.354729833641608,0.04638772103148652,5456098626000
12,CJ대한통운,0.5435522176326992,0.01130753495155425,65.86303732862616,35.8,0.6713985649040161,19.593656551184075,17.874843768750736,0.04166462131047832,4083409576000
13,CJ씨푸드,,,,,,,,,124679782310.0
14,CJ제일제당,4.8801252452580455,0.022424419694364487,13.308994968869216,64.94956233659097,0.32309932149913767,5.880679833235687,5.577484073433072,0.053509160216822976,4705378535000
15,CJ프레시웨이,-0.49267698401881604,-0.006876668489917062,-79.15937067299765,39.0,0.19888618920322929,-95.60316244009088,22.016662579484283,0.02472458066809409,462991854000
16,CMG제약,0.015145208115109606,0.00785735780968542,419.9348039103504,6.36,10.485012755719653,149.72427163548167,470.8506620124424,0.007007695384691876,345689035920
17,CS홀딩스,2.9690868119208442,0.05830958373810231,5.436014849817834,16.14,0.7565611764785529,5.611736208324872,4.697580002603636,0.06747554334600771,93166697400
18,DB,-0.226796437362815,-0.0960724706859913,,,,,,0.050719643915200986,
19,DB하이텍,0.3969521531304717,0.08952679467235425,,,,,,0.17473644763401477,
20,DMS,3.1998048089251308,0.13458536682766398,5.787853042892696,18.52,0.8399528497565051,17.85744475479442,6.25424154892181,0.12454912699312234,209021229620
21,DRB동일,5.2851047361426255,0.06975637199959836,4.673511923252345,24.7,0.41657242669746436,3.666745702787486,3.126901884979857,0.10425886332696653,228598500000
22,DSR,1.34291370025,0.054890061622247646,13.850480486227358,18.6,0.7400773576939396,14.134264480236888,11.1412969944366,0.0682374527639278,148800000000
23,E1,-0.9275850162099125,-0.0089770198331815,-13.518976461303895,12.54,0.10764081577691512,15.275107332176779,38.792124202418734,0.003128473171104973,430122000000
24,EDGC,-1.589773895006044,-0.4554779308426187,,,,,,-0.38229736935405095,
25,EG,-0.0401282312,-0.003113901881599033,-234.49825019947554,9.41,0.48081458236432095,-30.874650122241764,53.559069899392306,0.01363363000700863,70575000000
26,EMW,-0.11072451051481641,-0.015259779179334246,-52.20163063377516,5.78,0.9420528271468358,7.467409424866745,34.80821985734317,0.022884978305046266,80544730610
28,GH신소재,0.6974802237142858,0.05151204278663726,13.950216320378104,9.73,0.6188412494092553,7.76495315737912,14.675486609843185,0.048966290459914165,34055000000
29,GS,1.9499663147490713,0.045391239010220255,5.444234878388755,10.61607462244008,0.3733890124855654,5.902111292477708,2.8654960539817034,0.08624006522338044,5026721949800
30,GS건설,-0.05755342089295774,-0.0015274046278210454,-92.08835752539098,5.3,0.1704937305921957,23.16844874828264,13.15938816469408,0.010688656774339557,1881500000000
31,GS글로벌,0.07789835685671624,0.012117636007094451,15.892504668322308,1.238,0.10002463300824693,3.482056205458028,7.015364118143119,0.027451117799250104,255441999580
32,GS리테일,3.552456943935065,0.05793650318696122,13.399177175465882,47.6,0.4951630868424749,8.435369346063899,16.808320167456866,0.04618554759755585,3665200000000
33,HB테크놀러지,0.7616732636118615,0.1464072673297235,13.8904705015239,10.58,1.5091308959182745,8.018735664511448,10.7241795072847,0.1896336989390026,408168147600
34,HDC,0.8780658299155075,0.05721444327858974,,,,,,0.08941169720090393,
