,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
0,3S,-0.16645874550171685,-0.05052611707380074,-28.0549993689087,4.67,4.021638869339674,49.73117280484103,81.15642192762864,0.01746639574478719,95483445780
1,AJ네트웍스,0.6191722643667936,0.016804465047068267,15.213859764266916,9.42,,-4.148269443221809,,,441066018900.0
2,AK홀딩스,-0.5652823524571806,-0.015004142367767802,-22.36050700160052,12.64,0.29825498861581606,5.92752773290998,7.875057250817402,0.04260289414818657,837245855200
3,APS홀딩스,0.6667541003592445,0.026104486618137024,,,,,,0.04057788077705229,
4,AP시스템,,,,,,,,,304329493000.0
5,BGF,6.169431576190229,0.09425209769155235,,,,,,0.11322981075102943,
6,BGF리테일,,,,,,,,,4248734826000.0
7,BNK금융지주,0.4145354804957188,0.005875873461981011,4.062378443423474,1.684,13.195283996401077,2.8870780317461953,3.095443981078391,0.007711340225876056,2154974771320
8,BYC,3.1328897566666667,0.01902937158264812,21.812403456497897,68.33585535714286,1.57528492146642,10.225161835499721,13.582660538239232,0.030559280290910117,287010592500
9,CJ CGV,4.933459329012335,0.03682284828449653,51.07977652071771,252.0,2.2340082727362853,17.579474203392365,39.85574574687927,0.04719276545905936,2666325438000
10,CJ ENM,3.6044795869306467,0.03748655512952947,,,,,,0.07016011137952036,
11,CJ,3.494740516336991,0.023389873118278087,13.268670767511482,46.37056132915862,0.34547512161928395,3.1854528721546673,5.967836550607165,0.052004193323411975,7312570748000
12,CJ대한통운,0.4294517429160283,0.01088415142453189,88.9506228118146,38.2,0.8618194268167251,25.350858923009657,23.34603712062927,0.04146965255763781,4357157704000
13,CJ씨푸드,,,,,,,,,125398397770.0
14,CJ제일제당,3.5023225705528467,0.01844679459890315,19.581673632905837,68.58133753372566,0.3843266967984166,4.302213175611804,6.610498253811728,0.054643250408649056,4967219745000
15,CJ프레시웨이,0.5604771089557874,0.00876876119362761,148.26653697743657,83.1,0.476041704412752,-53.49215167133529,31.340035212311015,0.041484122367883854,986528796600
16,CMG제약,-0.08267734433477901,-0.064565871244753,-51.0417942660601,4.22,6.889575939843126,77.2656907065793,-72.46831897228779,-0.04547584328461993,186307184840
17,CS홀딩스,5.1285104935373615,0.10389759112820161,3.092515852309518,15.86,0.6587747378613747,3.4109942053921984,4.033414106502015,0.079660788378456,91550422600
18,DB,-0.262413516069506,-0.08651756400966638,,,,,,0.035340540604503375,
19,DB하이텍,0.5694452019377519,0.12870985808655208,,,,,,0.12691780121566623,
20,DMS,1.0464498209361708,0.0503377481825816,11.830476485651891,12.38,0.7636410140213957,5.869151685546122,8.545140224156645,0.06969102093037591,138176194530
21,DRB동일,5.838844934258745,0.0822722412632612,4.418682169245751,25.8,0.3852505585566434,3.6595602204993707,3.150442746909839,0.11539168132810405,232329000000
22,DSR,1.248430224875,0.0563371935876323,6.552228420149816,8.18,0.30470047428127506,2.3175131875500923,5.136533719683013,0.07186444810473208,65440000000
23,E1,-0.009693570991253644,-9.473272066426703e-05,-1266.8190093289718,12.28,0.0912831678015088,2.2851355864479572,13.282368037052816,0.009035227077593721,421204000000
25,EG,-0.6578820046666667,-0.05015672767286284,-17.0243294702593,11.2,0.5540762608002985,29.106968900061,-65.7189726371758,-0.012992970260917698,84000000000
26,EMW,-0.5073250600213414,-0.06520563452162369,-11.057998987402687,5.61,1.171364725998346,16.514106043654678,-22.29079054506675,-0.03234716324014095,76634560695
28,GH신소재,0.6043287694285714,0.04928125843422431,,,,,,0.045365449347038664,
29,GS,1.0756450355965457,0.026773841445054326,9.249232140564166,9.948890635077856,0.38678154249226776,7.21426933941821,2.9363224641172634,0.08433592626360668,4710809664600
30,GS건설,0.08303301024788733,0.002266482221399245,47.571441625537155,3.95,0.13263031810665435,-180.71339175275713,11.487497328418959,0.009385841285366493,1402250000000
31,GS글로벌,-0.8294868155182596,-0.05835867288679069,-2.6474200179154734,2.196,0.05469013311400546,-86.3809644593757,4.279372002304288,0.03610340927039716,123710364360
32,GS리테일,2.1588256404155843,0.03510281315337048,24.920956557493565,53.8,0.6603708170082613,9.329841335094125,18.34685202238615,0.04768096895170714,4142600000000
33,HB테크놀러지,,,,,,,,,154443772565.0
34,HDC,0.6329738384950264,0.043298987598231205,,,,,,0.07069476064908016,
35,HDC현대EP,2.6079686825,0.08001268407836676,,,,,,0.10830650763244251,
37,HMM,-0.6050845852262541,-0.12040351360479368,,,,,,-0.04700495633067626,
38,HRS,0.5102913540978795,0.04708581556518639,14.87385576700199,7.59,1.0391674044543717,9.741874920709442,12.243143860881888,0.057203250843594414,62066466000
