,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
0,3S,-0.2328378301736651,-0.07036051485669831,-38.13813242193821,8.88,6.290467463837547,92.62518264130642,-71.46016734440498,-0.03755125033429706,181561669920
1,AJ네트웍스,0.6711043987541477,0.014502329803508553,,,,,,0.019814252372714728,
2,AK홀딩스,1.8598250039815203,0.04560521180057001,4.403640118004016,8.19,0.2128396153717668,2.6135469509323466,4.3779756144953526,0.045872557994640566,476967622950
3,APS홀딩스,1.3120900826443789,0.08358189168466142,,,,,,0.08800448250733821,
4,AP시스템,,,,,,,,,226403969180.0
5,BGF,2.842890597595462,0.06039318623050688,,,,,,0.09055516253480286,
7,BNK금융지주,0.31598121875221374,0.006511984821662818,,,,,,0.008797221531568743,
8,BYC,3.6939710435714286,0.029542903363809755,7.568807879940955,27.958957142857145,0.64361995582173,3.068059199545616,4.675015989180311,0.04782968877407902,117427620000
9,CJ CGV,1.1466060947163346,0.011037228590459058,75.87610113089747,87.0,1.005008488542747,14.96853089237465,17.868619190104628,0.046867744162250556,920517115500
10,CJ ENM,5.367547112294191,0.05494509622419072,,,,,,0.08519113203346576,
11,CJ,2.051789341757706,0.01458202137160006,10.487102315647844,21.5173247571688,0.17946534487882246,2.2914191618029913,4.303992491531003,0.03553053366004735,3383226638000
12,CJ대한통운,-0.5265666126812747,-0.013032053279294164,-37.981899190607805,20.0,0.6011086315021943,-30.89925196976401,35.54578122102247,0.013925200597589867,2281234400000
13,CJ씨푸드,,,,,,,,,89647278635.0
14,CJ제일제당,0.9850900690497151,0.0054643891838339065,51.064142959358,50.3027801137985,0.33451269330368866,6.140925067590633,10.503385655602722,0.026566133970337604,3628699446000
15,CJ프레시웨이,-1.2896613510798132,-0.02343804135859464,-22.71914249075354,29.3,0.16936080847638954,-33.21619362144192,37.47403689263581,0.014209630066162654,317878630000
16,CMG제약,0.006838096393790813,0.005297225087125086,272.5904831778279,1.864,3.9572436880270647,-20.496566115112365,102.03634101181234,0.014151557491011713,80736239112
17,CS홀딩스,2.254352535596051,0.0556280854534907,3.207129269197636,7.23,0.2896806857361712,2.0041854411548106,2.3421195351094615,0.07617308099476625,41734524300
18,DB,-0.7006342264094503,-0.09994719413406246,,,,,,0.01859074337913973,
19,DB하이텍,-0.37315026178037525,-0.07846505003284858,,,,,,-0.009080391511859557,
20,DMS,-1.053994907334148,-0.038139646557948124,-5.056950430131662,5.33,0.4850864393616812,24.469947876777464,-28.353485334571555,-0.0068023489807483226,52999982295
21,DRB동일,3.5659725288858617,0.053355858003614774,4.352248895436389,15.52,0.312735356644986,6.892182801434711,3.883681259857826,0.059793262763740376,131683017360
22,DSR,0.8242232355,0.03924353612726273,9.390659795346185,7.74,0.30783117717090364,14.846831266159008,7.174334480769649,0.05136681289746157,61920000000
23,E1,0.9868048256851312,0.009325142086027064,13.538644777830562,13.36,0.06359763613731387,9.654078138211714,4.209214206979222,0.029993671026812035,458248000000
25,EG,0.6332507114666667,0.05481322107900846,25.74020005796394,16.3,0.9936069379137793,89.82457223569541,19.252372561211217,0.07328464436833651,122250000000
26,EMW,0.38260496948451944,0.03755946439369556,17.772900360289583,6.8,0.7475285777113864,14.7380810312655,10.160108461462654,0.06570211536490783,61710448800
28,GH신소재,0.4531403291428571,0.03484950478418014,,,,,,0.054265096628152217,
29,GS,0.9191089353559971,0.03444047474150987,12.233601546418994,11.244012492898642,0.5555612998089468,6.707711096720384,9.642749278974154,0.04369407861467937,5324051159400
30,GS건설,-3.244496894819608,-0.06657486715363116,-1.8801065921005162,6.1,0.16261126167387305,-1.3475995606207267,-1.6628351468039082,-0.07527375569631176,1555500000000
31,GS글로벌,0.3477964914871745,0.027977255026984973,10.189867024954419,3.544,0.08314472860966167,4.230338460622778,14.541199324072444,0.019605295415782317,199649149040
32,GS리테일,1.5460564627532467,0.04133424874944694,18.110593419167284,28.0,0.4578892823689806,7.322520027585577,13.905212408552153,0.05383504770682624,2156000000000
33,HB테크놀러지,,,,,,,,,114576857835.0
34,HDC,-0.5338541467931335,-0.0313387870052106,,,,,,-0.023039336069118645,
35,HDC현대EP,1.2866840166860465,0.04044117112581124,,,,,,0.06321185365383239,
37,HMM,-0.8621423828461918,-0.08251976090701983,,,,,,-0.04101312003220778,
38,HRS,0.28807486193655685,0.028909683332351437,19.89066300849925,5.73,0.829806382612781,6.804153381323541,16.620001005255254,0.03459884079816868,46856502000
39,HSD엔진,-0.0753429084172662,-0.0031494677185665626,,,,,,0.0004338663225667978,
40,iMBC,0.28959294791304346,0.04926452816194454,27.590450864152842,7.99,1.7750064741953369,27.691035161851026,25.854868876494347,0.05257155045305735,91885000000
