,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
0,3S,0.06463029564119578,0.028494600105276928,69.68902936132872,4.5040225705706485,2.7505324519249794,34.449590612086425,59.16260736834422,0.03356446092736733,98336869770
1,AJ네트웍스,0.7959635989222655,0.01447255303925629,5.659806561631422,4.505,,-2.524985987063493,,,210934438975.0
2,AK홀딩스,3.119372674426636,0.06080770456255083,3.462234598815648,10.8,0.19276017221293038,2.254848557314579,2.6522833837252104,0.0793770906619063,715368294000
3,APS홀딩스,0.10707904094162249,0.00411973272161218,73.76516751336784,7.898703392229557,3.02866957503031,-16.051052171562365,-23.809992010096607,-0.01276324553956842,86063612620
4,AP시스템,3.3016578638858256,0.059923501991434015,12.12824530371645,40.04331648215176,0.4283706840887857,-6.212631776833536,6.6872214853443435,0.1086799552254444,305959388700
5,BGF,0.49496935286608684,0.02905136014982552,16.30403974159452,8.07,3.48889615159247,-26.355213673452045,26.112725032809152,0.018138839582426212,769629274530
6,BGF리테일,8.920823974627032,0.10399969999128066,22.86784276656787,204.0,0.6104572142726645,10.196472058439296,18.60478305138017,0.127829966122309,3525916824000
7,BNK금융지주,0.330213351011446,0.005447123571329672,4.439553989896625,1.466,9.123888800440033,6.74058117595199,3.186182359652853,0.007589898020523663,2389105353180
8,BYC,2.164868141904762,0.012313192305217444,16.899224552749832,36.58459285714286,0.7765699045862563,3.132471767096104,7.198040957887298,0.028908338108169868,153655290000
9,CJ CGV,-17.819412911854762,-0.08438916351835182,-4.601722874127221,82.0,0.49035558913527877,8.238850219309734,11.165232850060994,0.03478078328556673,867613833000
10,CJ ENM,1.6661822491993743,0.02727170767539812,24.03084124871223,40.03976112193244,1.8755224581229757,7.545631424887999,24.314518120429575,0.02695352934747779,4426936929600
11,CJ,5.572797624238031,0.027735259891743545,4.028290196931827,22.448846039203037,0.12007427996520623,2.3003198054287144,2.6604662028353476,0.04199477347699333,3545005257000
12,CJ대한통운,0.5838950088864169,0.0084640660637868,57.20206456927804,33.4,0.4132097047696297,57.96062333495791,15.697843788936453,0.030842583224111066,3809661448000
13,CJ씨푸드,,,,,,,,,83359393360.0
14,CJ제일제당,11.297889726284074,0.04746307323460184,5.376561088591293,60.74379428553429,0.26649129547154127,10.553973961629532,5.9749617333618605,0.04270958109626846,4975408473000
15,CJ프레시웨이,1.407035969667406,0.018208805846065646,18.83391794615176,26.5,0.11124080111027998,5.453969825855959,6.2100624887819365,0.05522378491709429,314597029000
16,CMG제약,0.11140011377273908,0.05302528477054228,76.03223832678624,8.47,9.247758822532532,520.0141419946514,179.58325248086766,0.022449928004556547,461137478340
17,CS홀딩스,2.18992577346377,0.04152560435211657,5.8358142339162855,12.78,0.6019655401548353,7.242316743536603,5.538626079678151,0.04375375940961519,73771399800
18,DB,-0.03952221339729934,-0.013783620846583963,-42.05230064654145,1.662,0.705046940731281,24.7415539814918,103.14014442675783,0.005619858019978782,167175538323
19,DB하이텍,0.3901437482194075,0.08141210753810567,5.547984761387548,2.164511569871893,0.7197664674553222,2.6711502682006163,4.263308984093921,0.1059442638802424,481724679800
20,DMS,1.3184966537048302,0.047851954576880136,6.962475008340153,9.18,0.3539095280441816,-4.655029870052253,3.4840689808163763,0.09562613130687476,105719115330
21,DRB동일,1.163080261909651,0.015818103408656678,11.280390897923409,13.12,0.23428942246606818,4.261654477784198,4.724766117623498,0.037765761367077454,127788800000
22,DSR,1.0023925345,0.03563566722081099,7.960953144947829,7.98,0.2704828307088242,13.948657579293672,6.444688244883029,0.04401979836015769,63840000000
23,E1,2.310267529212828,0.02222539463507101,4.830609381331053,11.16,0.0826720329680833,2.0720504559121236,27.316881218457723,0.003930251003742528,382788000000
24,EDGC,-2.0051491026164863,-0.0965780791664784,-26.032976765610634,52.2,8.783765871522041,-31.674929516259265,-27.706204318417672,-0.09074555511513768,188822746800
25,EG,-2.2865842470666666,-0.2338680199753047,-4.9856024393697425,11.4,0.7595726413544692,-46.16106669157039,-9.527862355410864,-0.12237508555287809,85500000000
26,EMW,-0.9582570314423863,-0.17444326455792197,-5.802201097998712,5.56,1.1269410239399458,142.21297312486527,26.08830577268671,0.0387972645665682,88360067660
28,GH신소재,0.08117903127272727,0.005600182099871079,59.867676711643085,4.86,0.4095714699276314,31.314154955505614,39.83205381515815,0.008417087731334224,26730000000
29,GS,2.176257283511545,0.04553316255267448,4.652711900316364,10.125498161144327,0.27019440261243205,3.7775329635982438,2.1695869445574494,0.09764655332173448,4794433504800
30,GS건설,1.4790168094190583,0.04881749813716135,5.905758802286954,8.734716540956969,0.26403435462725144,3.358590859410278,3.259071040534383,0.08846213100095386,3469245850000
31,GS글로벌,0.10206041607408091,0.01576232980924559,9.660944349710553,0.986,0.05012796508545631,-19.66429050115283,3.624551738021185,0.042013192834720506,203445728260
32,GS리테일,1.718647229,0.025953902063158826,23.565045412818687,40.5,0.35879419004041807,9.601951403687774,17.300087464135682,0.0353527045470774,3118500000000
33,HB테크놀러지,0.2054668977225164,0.032982887989030166,31.099900133936476,6.39,0.921373887539812,-34.525215960210026,24.822668067896753,0.04132370137577097,252374411070
34,HDC,3.117764929366531,0.27313009176733943,1.1065619372083233,3.45,0.6657950145986002,8.054523810813834,10.799248823395658,0.027986702445561486,1030544687250
35,HDC현대EP,0.49395973476744187,0.014151834660832311,16.12626735241151,7.965726744186046,0.1504271561721648,16.7033726584172,9.545048957562472,0.02390938697982179,137010500000
36,HDC현대산업개발,1.0462551325838871,0.047262216711918215,9.2138138201459,9.64,0.7583321712927287,4.6582380444157065,6.661274044170107,0.0653726693457565,2117822204000
37,HMM,-0.5008895545764541,-0.19181718040296594,,,,,,-0.13554874024612756,
38,HRS,-0.9149360240418715,-0.07211191784812701,-6.186224884878916,5.66,0.6202821587492388,-2.6716472211420372,13.00057771458147,0.03431390131133021,46284084000
39,HSD엔진,-0.5669753012871344,-0.025127862225097476,-9.312574971102734,5.28,0.34023115684064487,9.43464950930529,-4.924304660038036,-0.04752043526749483,173960909760
40,iMBC,-0.13944622495652173,-0.02568563139477451,-32.34221651684141,4.51,0.8930694138222212,41.78465935297551,55.3039511606942,0.015021173614300377,51865000000
41,ISC,1.752233652928142,0.056055112059242185,9.838870501768067,17.24,1.1736809638146963,7.248694146366439,9.747895158012744,0.0565782642891511,119558141480
42,ITX-AI,-0.23294621049717143,-0.09311627567457727,,,,,,-0.1760269157438267,
