,Unnamed: 0,Name,ROE,ROA,PER,PBR,PSR,PCR,POR,GP/A,시가총액
602,603,솔브레인홀딩스,137.801316104002,1.078439068561594,0.6545655916081662,90.2,4.010599191400189,13.340977495984424,57.041242362918624,0.0123754160618576,945478925600.0
779,780,엔씨소프트,53.44010307815124,0.1437350094516203,34.8427471645591,1862.0,8.45928649870855,28.883359503703783,24.780977765588062,0.2020954395097683,20439194482000.0
85,85,NAVER,51.269921182619896,0.0496641074483297,56.86060937118331,2915.2389608563067,9.058393931811615,33.199721818166616,39.53374849201642,0.0714309045082893,48047043037500.0
658,659,씨젠,38.358371979666096,0.4596736832541621,10.062992251199292,386.0,4.499729734458006,13.214328607928454,7.487788688681023,0.6177648575552536,5063165860000.0
808,809,영원무역홀딩스,34.390259934735504,0.0628171046602469,2.195389047459396,75.5,0.18055119526131,1.1522055840590042,1.5105514273813128,0.0912964504646449,514743598000.0
120,120,SK텔레콤,33.61495553215798,0.0313219226176273,12.807059346714311,430.5087304375098,1.0318302994241342,3.300908370085519,14.242301491709924,0.0281655125788932,19217479218000.0
1154,1155,쿠쿠홀딩스,30.00675385075467,0.115354962896786,6.658500982603789,199.8,1.208810745972695,7.738661009385512,6.9426911173466825,0.1106330558012809,710532456300.0
498,499,삼성전자,29.4233092742843,0.0698184511490266,18.310946031086534,538.7686281773878,2.0419684006537846,7.406563632743537,13.434296060529851,0.0951625515176755,483552386550000.0
107,107,SGC이테크건설,22.859286094766414,0.2723602342803034,0.5345748747069464,12.22,0.085073667011565,1.4440102332445446,-2.6531863486958502,-0.0548762578200037,96622501300.0
775,776,엑세스바이오,22.15284702558094,0.2590286630672225,19763.44625991421,437816.6016941693,7758.243539656467,23724.79462946108,13753.39688772639,0.3722207032994859,800757370350.0
494,495,삼성생명,19.2133,0.0057085719767413,8.233879656279765,158.2,66.73218963415405,5.419961354510696,8.136093913769747,0.0057771819209398,15820000000000.0
1269,1270,하림지주,18.715303780988187,0.0185393997084172,4.792710079229994,89.69702506699329,0.1077257868582384,1.241268057817391,2.350056968047576,0.0378092825210211,831999798200.0
1204,1205,티와이홀딩스,18.26708049599239,0.1766756719603815,2.9345444983469453,53.605560570375246,11.181788467665353,21.979646177030595,646.5376854749079,0.0008019062659313,1038774985400.0
380,380,메가스터디교육,17.723709423420775,0.0378944563340753,21.997921308977705,389.8847651995968,0.9728608799498903,4.77915971966291,14.073557516181566,0.0592315956733058,461833320000.0
610,611,슈피겐코리아,17.62891011673546,0.1351704987272025,7.385595543787965,130.2,1.003387405413806,5.053045940831304,5.079236683502852,0.1965481617136897,404685231300.0
762,763,에코마케팅,16.842583318023806,0.2808350536438773,17.811994415308018,300.0,5.510546553328389,19.10688981771268,16.573584311264913,0.3018195891233678,975536220000.0
1299,1300,한국콜마홀딩스,16.697587577332683,0.127281460891603,3.108233435496713,51.9,0.7136638867815235,5.7852894960401535,3.060641795935761,0.1292606318673076,482065858050.0
601,602,솔브레인,16.6824074321668,0.0903978141746522,32.64516840356682,544.6,4.50595579787825,15.302012961743465,20.374836423309574,0.1448380642540888,2118103521800.0
371,371,마크로젠,16.53089982292501,0.3053456651435148,3.278708393407331,54.2,2.558694369628672,14.01862211425674,40.22998342189476,0.0248854041200456,288117823400.0
1411,1412,휴온스글로벌,15.883075109513356,0.0959332130162126,3.683165860303761,58.5,0.6410996383064784,3.701508790990235,3.757202507905288,0.0940428242308279,335325714750.0
537,538,샘표식품,15.783493821971742,0.1342062614921372,6.665190938495135,105.2,0.7533869368822667,5.226043466249467,5.614218847436595,0.1593294423132663,240291843600.0
1230,1231,펄어비스,15.421272285997164,0.1124107263424077,33.75856351831072,520.6,6.965838756998238,21.62610648929464,21.645393514268804,0.1753178865918072,3404684955000.0
374,374,매일유업,14.700699154397489,0.0774062721968216,9.509751783348412,139.8,0.374733007400013,8.758003961365906,6.339323535838349,0.1161187673897021,548270296200.0
832,833,오스템임플란트,14.494699175127156,0.107996996810994,7.03705532399262,102.0,1.1535401142076325,6.807178311951833,7.426981484321368,0.1023270144120283,728571567000.0
1298,1299,한국콜마,14.034786746575133,0.0644948098082056,7.253405544251818,101.8,0.8809231674681584,9.588483041638074,9.571502460516596,0.0488749820593011,1164652062000.0
264,264,더블유게임즈,13.583421194109098,0.1219686824710209,8.863746347806359,120.4,1.6806220884985237,5.480916751756361,5.696373604584686,0.1897873171326315,1106145020400.0
417,418,미원에스씨,13.161112548456298,0.1059775841485089,15.374007157911342,202.3390385260439,1.4327014928276849,7.572175765069359,10.830516230405316,0.1504360551811253,532950000000.0
355,355,롯데제과,13.005276658453225,0.0157869973265848,15.685940819060026,204.0,0.3152649298480555,3.157321557234635,5.815230423229209,0.0425836790209177,654505134000.0
358,358,롯데푸드,12.40945353971746,0.0545878875177488,5.342701013207511,66.3,0.2182989183246236,2.8825430902899254,8.450972386381602,0.0345104383987707,375214905000.0
536,537,샘표,12.265242183044718,0.0925406529149916,3.9950291456728713,49.0,0.441631483448589,2.9255797659391902,3.427680874338904,0.1078579421797232,140914200000.0
