,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,9990051000,9990051000,9681286500,9681286500,9010646500,8861615500,8861615500,8861615500,8861615500,7390165500,3000000000
자산총계,143885319146,153912090667,225403197235,211738840196,187807673504,163244053199,143608913275,155998248102,163953291796,114255319222,78763554472
당기순이익,-62057883,-20692317343,242836758,-4990157422,-700560412,-2239547085,-5936107955,11313802620,15586740107,8775969213,-861401629
영업활동현금흐름,15997416340,26337662534,-19333740107,4345202479,-14914319953,20180286732,-22882015319,7142084605,22135449974,18457464772,-2727486218
영업이익,3696205714,-5771705734,3443400578,2371389735,-1292245188,1860540284,-5954555741,10604805239,19806741057,11070811659,-1187748774
매출액,201096638793,270764970703,264346513096,251911709297,132335964800,134879143730,129478444211,145759255430,182933390063,86306281418,25988478156
종가,3655,1935,1840,3165,2580,2380,2210,3540,5750,,
시가총액,73027272810,37736399025,35627134320,61282543545,46494935940,42181289780,39168340510,62740237740,101908578250,,
상장주식수,19980102,19502015,19362573,19362573,18021293,17723231,17723231,17723231,17723231,,
