,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,10735725000,10735725000,10735725000,10735725000,10735725000,10735725000,10735725000,10735725000,10735725000,10735725000,10735725000
자산총계,440014845389,452252699743,429300583665,398021129005,353061765991,334387253993,301270271145,267736469462,233901216068,220883454151,200909849367
당기순이익,-2322556075,5490566179,9918021260,24136645536,20184938518,27384277518,18928735741,17753335895,10590703478,7441794076,13049485521
영업활동현금흐름,18953800833,7350939286,17028266897,29795716258,32398738072,38711360659,13351107686,28699356221,16151226000,23062343109,8802613465
영업이익,7857510534,15695395410,20713732826,35935618372,30897815159,35961051969,26634476523,26077595949,18809103012,12121190356,17208309488
매출액,349041648196,391905865913,378699323109,384512038675,379554306335,363028517578,336506172024,305341600755,286267861640,256005079879,214562781799
종가,3210,3510,4220,7600,6790,7370,6440,5660,3680,4845,3895
시가총액,68923354500,75364789500,90609519000,163183020000,145791145500,158244586500,138276138000,121528407000,79014936000,104029175250,83631297750
상장주식수,21471450,21471450,21471450,21471450,21471450,21471450,21471450,21471450,21471450,21471450,21471450
