,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
자본금,3137707500,3137707500,3137707500,3137707500,3137707500,3137707500,,,,
자산총계,367293667416,312587282698,254057807512,253672418837,187914226044,178132252912,,,,
당기순이익,37497361119,16213887662,20419448832,79392003923,35563969639,,,,,
영업활동현금흐름,87402396258,39501603372,32883975505,80376887466,35237010756,44345997353,,,,
영업이익,51572914217,32297494216,28160266178,37457576739,43748942599,49582443780,,,,
매출액,298524085458,247018098993,198705194136,200105320596,216964341591,201560388983,,,,
종가,69300,68900,33450,44850,65300,87900,25250.0,20150.0,62900.0,47800.0
시가총액,434886259500,432376093500,209912631750,281452362750,409784599500,551608978500,930438992250.0,742508740350.0,772602146700.0,587128499400.0
상장주식수,6275415,6275415,6275415,6275415,6275415,6275415,36849069.0,36849069.0,12283023.0,12283023.0
