,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,14567545500,14567545500,14567545500,14567545500,14567545500,14567545500,12152277000,12062879500,11277638000,9581068500,9581068500
자산총계,176253207787,184128026293,200454305557,195978756428,206270306724,203760821288,228932697070,219942427889,258638598463,314829935786,392777641327
당기순이익,3334865973,9472696178,-5126284935,-2398151042,3897365872,-4021453019,7813480585,2062872479,-9751236502,-29952489083,-11895352647
영업활동현금흐름,15903103023,33841327011,-4970881823,5878695103,18540876904,14393103087,52290671782,20948972838,39362122872,51216078707,-80942939842
영업이익,8114705243,16338863729,-2463293640,2247571328,7149831957,5272036397,3839776119,10192197106,13508598914,8378507820,6795271764
매출액,255336300271,254429113279,177577488906,176568859393,215490468533,190188641506,207685222244,234281811768,283793831524,319943284902,542279213548
종가,3285,3880,1505,2415,3675,2240,2935,2545,6180,3465,10600
시가총액,95708773935,113044153080,43848311955,70361244765,107071459425,65262603840,71333865990,61400056655,129006338160,66396804705,203118652200
상장주식수,29135091,29135091,29135091,29135091,29135091,29135091,24304554,24125759,20874812,19162137,19162137
