,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,24954112000,14954112000,14954112000,13206268000,13206268000,13206268000,12870068500,12798725500,12225376000,8953523500,6629823000
자산총계,119830234947,110754485341,102858971894,99097029712,111375698873,114251840910,115434509418,116700662897,117343841182,109720902063,98117476706
당기순이익,-24784013397,-9819640399,3617209875,-9909302783,-4173261951,1009135794,1570800884,833469926,1616643166,-304953599,4444870151
영업활동현금흐름,420395931,-9779060073,-2168814915,4183732180,5358726890,8233970596,8754334082,1829132599,-428811751,-7311986087,776790885
영업이익,-23342418332,-8795053368,2532183201,-4941072902,-4155951786,1216923361,2409320408,676718449,2993140833,1065676452,5907759950
매출액,112029028758,121162076240,128374455996,119279327380,126642879308,123968955377,135450574512,146156792992,137135331663,128318142098,119972052569
종가,1370,3015,4510,1950,2500,2415,1320,1340,1580,2115,1720
시가총액,68374266880,90173295360,134886090240,51504445200,66031340000,63786274440,33976980840,34300584340,38632188160,37003229955,22806591120
상장주식수,49908224,29908224,29908224,26412536,26412536,26412536,25740137,25597451,24450752,17495617,13259646
