,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,6636788500,6636788500,6636788500,6636788500,6636788500,6636788500,6636788500,,,,
자산총계,126893302002,146726691011,161804733705,167136245562,160770840550,129367700326,118759765636,,,,
당기순이익,13156700821,-8322500308,-15363203879,3340529017,6465356832,12520584501,10102960723,,,,
영업활동현금흐름,13849569644,4174308818,-8101990682,4496521364,-5324757214,13864532601,10130603903,,,,
영업이익,10903084302,-8241460328,-16980300348,253901887,5792236200,14965051661,13979336388,,,,
매출액,120849937238,87105783517,79612479299,111058055985,142772045569,126743718923,121947439107,,,,
종가,8990,5380,6420,9080,12750,17250,19100,19350.0,9980.0,8090.0,10350.0
시가총액,119329457230,71411844260,85216364340,120524079160,169238106750,228969203250,253525320700,256843714950.0,132470298460.0,107383237930.0,137381521950.0
상장주식수,13273577,13273577,13273577,13273577,13273577,13273577,13273577,13273577.0,13273577.0,13273577.0,13273577.0
