,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
자본금,18999589000,18999589000,18999589000,18999589000,18999589000,18999589000,18999589000,18999589000,18999589000,18999589000,18999589000
자산총계,1906689693022,1794959719010,1682854294128,1581536979425,1460376646689,1394426507092,1460060972214,1154080547682,1080945261883,1057718910008,931255552841
당기순이익,142089584874,146641281537,102968774594,143326119882,140545797702,155434905019,116318470200,87300036554,109190570656,134921357883,118520066840
영업활동현금흐름,346419033180,279831501105,236971524260,294205564106,273180864514,317901524207,281702972272,164908730725,127209615019,207816657338,159965421364
영업이익,204462688212,196822006653,199128129704,202574357021,205677782755,172558271849,152743286605,111870227539,134645501182,167188187980,141703021466
매출액,2223340509340,2151521516402,2018339270821,1942266128227,1830176817492,1799570545493,1634734450483,1177637826465,1096463349923,1026118270444,897941875573
종가,85000,93700,100500,107000,87700,99700,71200,74800,69900,57900,56000
시가총액,3229930130000,3560522978600,3818917389000,4065912046000,3332527910600,3788518046600,2705541473600,2842338514400,2656142542200,2200152406200,2127953968000
상장주식수,37999178,37999178,37999178,37999178,37999178,37999178,37999178,37999178,37999178,37999178,37999178
