,2020,2019,2018,2017,2016,2015,2014
자본금,8575044000,8483947500,8483947500,8474047500,8436607500,800000000,800000000
자산총계,215007844158,236650517867,188562121529,232974675580,241042273163,61405814454,28241560700
당기순이익,9585394245,2942264888,995771354,7932679254,20812350798,17694247883,608438446
영업활동현금흐름,11877489846,39818679032,62213866080,-22989007344,-93556698966,39819764586,-833415719
영업이익,6228357793,18598523645,-1575316785,10869805020,25685908265,22549470335,655430464
매출액,218215953392,250382612663,187378289815,193680143679,193589948758,107077014553,42493240457
종가,17800,21950,14450,36750,30600,,
시가총액,305271566400,372445295250,245186082750,622842491250,516320379000,,
상장주식수,17150088,16967895,16967895,16948095,16873215,,
